prompt,prompt_id,prefix,IO,connector,S1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
영화관에서 영호와 재민가 놀고 있었습니다. 정우가 예쁜 열쇠를 발견하고는,669,1,5,7,8,10,18,20,28,29, 지, 서, 지, 지, 서, 서,ablation, 영,0.0806,0.0016,0.0045
영화관에 가은과 선우가 함께 도착했습니다. 현준는 미리 준비한 우산을 내밀며,167,1,5,7,8,10,16,18,28,29, 주, 서, 주, 주, 서, 서,ablation," """,0.123,0.0021,0.0065
해변에 다은과 수진가 앉아있었습니다. 영호는 자신이 아끼는 장난감을 챙겨서,598,1,4,6,7,9,16,18,32,33, 지, 서, 지, 지, 서, 서,ablation, 해,0.0679,0.0041,0.0087
조용한 식당에서 동현과 예린가 식사를 마쳤습니다. 건우가 가방에서 공을 꺼내더니,741,1,8,10,11,13,21,23,34,35, 지, 영, 지, 지, 영, 영,ablation,",",0.2119,0.0014,0.0047
"어느 화창한 날, 놀이터에서 다은과 성민가 산책을 했습니다. 유진가 바닥에서 편지를 주워서",374,1,16,18,19,21,30,32,42,43, 지, 서, 지, 지, 서, 서,ablation, 다,0.0728,0.0022,0.0052
영화관에 승민과 예린가 앉아있었습니다. 소율는 자신이 아끼는 편지를 챙겨서,564,1,5,8,9,11,18,20,34,35, 하, �, 하, 하, �, �,ablation, 예,0.061,0.0,0.0027
놀이터에서 소율과 하린가 공부를 하고 있었습니다. 갑자기 현우가 우산을 집어 들고는,277,1,5,7,8,10,22,24,32,33, 시, 동, 시, 시, 동, 동,eval," """,0.2227,0.001,0.0011
놀이터에서 수진과 유진가 공부를 하고 있었습니다. 갑자기 연우가 장난감을 집어 들고는,278,1,5,7,8,10,22,24,33,34, 서, 지, 서, 서, 지, 지,circuit," """,0.2188,0.0025,0.0007
"어느 화창한 날, 식당에서 건우와 연우가 산책을 했습니다. 현준가 바닥에서 사과를 주워서",345,1,14,16,17,19,28,30,39,40, 지, 상, 지, 지, 상, 상,ablation, 건,0.0728,0.0011,0.0049
백화점에서 가은과 건우가 공부를 하고 있었습니다. 갑자기 승우가 선물을 집어 들고는,282,1,5,7,8,10,22,25,32,33, 도, �, 도, 도, �, �,ablation," """,0.1357,0.0,0.0038
공원에서 수진과 동현가 게임을 했습니다. 벌칙으로 하린가 사과를 건네며,815,1,4,6,7,9,21,23,29,30, 하, 다, 하, 하, 다, 다,ablation,",",0.1543,0.0032,0.0044
식당에 동현과 윤서가 방문했습니다. 지원는 기념품으로 산 우산을 조심스럽게,947,1,4,6,7,10,14,15,29,30, 서, 하, 서, 서, 하, 하,ablation, 보,0.1299,0.0022,0.0002
학교에서 상철과 연우가 놀고 있었습니다. 태윤가 예쁜 장난감을 발견하고는,608,1,3,5,6,8,16,19,28,29, 서, �, 서, 서, �, �,ablation," """,0.0776,0.0,0.001
해변에서 유진과 현우가 쇼핑을 했습니다. 진우가 새로 산 책을 포장해서,490,1,4,6,7,9,19,21,29,30, 지, 시, 지, 지, 시, 시,ablation, 현,0.1592,0.0018,0.0075
조용한 학교에서 정훈과 승민가 식사를 마쳤습니다. 진우가 가방에서 연필을 꺼내더니,703,1,8,10,11,14,22,24,36,37, 지, �, 지, 지, �, �,ablation,",",0.2109,0.0,0.0053
놀이터에서 정우와 현준가 쇼핑을 했습니다. 진우가 새로 산 편지를 포장해서,474,1,5,7,8,10,20,22,32,33, 도, 선, 도, 도, 선, 선,ablation, 현,0.2344,0.017,0.0014
영화관에 성민과 승우가 방문했습니다. 정우는 기념품으로 산 책을 조심스럽게,960,1,5,7,8,11,15,17,30,31, 수, �, 수, 수, �, �,ablation, 들,0.1011,0.0,0.0114
"어느 화창한 날, 백화점에서 서연과 영호가 산책을 했습니다. 수아가 바닥에서 우산을 주워서",387,1,15,17,18,20,29,31,40,41, 예, 지, 예, 예, 지, 지,ablation, 서,0.0879,0.0072,0.0009
카페에 우진과 선우가 방문했습니다. 연우는 기념품으로 산 장난감을 조심스럽게,938,1,4,6,7,9,13,15,30,31, 성, 하, 성, 성, 하, 하,ablation, 보,0.0967,0.0029,0.0005
해변에 지우와 정훈가 함께 도착했습니다. 선우는 미리 준비한 열쇠를 내밀며,199,1,4,6,7,9,15,17,27,28, 하, 지, 하, 하, 지, 지,ablation, 지,0.0791,0.0791,0.0024
도서관에 가은과 연우가 앉아있었습니다. 진우는 자신이 아끼는 열쇠를 챙겨서,529,1,5,7,8,10,17,19,32,33, 서, 영, 서, 서, 영, 영,ablation, 도,0.2773,0.0007,0.0035
조용한 카페에서 수진과 현우가 식사를 마쳤습니다. 연우가 가방에서 지갑을 꺼내더니,736,1,8,10,11,13,21,23,35,36, 시, 지, 시, 시, 지, 지,circuit,",",0.2305,0.0139,0.0011
백화점에 현우와 건우가 함께 도착했습니다. 진우는 미리 준비한 지갑을 내밀며,186,1,5,7,8,10,16,18,28,29, 주, 수, 주, 주, 수, 수,ablation," """,0.1523,0.0015,0.0049
놀이터에서 성민과 선우가 이야기를 나누고 있었습니다. 연우가 우산을 꺼내어,77,1,5,7,8,10,19,21,29,30, 다, 영, 다, 다, 영, 영,ablation, 선,0.0471,0.0011,0.0025
놀이터에서 상철과 수아가 놀고 있었습니다. 현우가 예쁜 우산을 발견하고는,677,1,5,7,8,10,18,20,28,29, 지, 하, 지, 지, 하, 하,ablation," """,0.1289,0.0239,0.0021
"어느 화창한 날, 공원에서 지민과 재민가 산책을 했습니다. 성민가 바닥에서 우산을 주워서",317,1,13,15,16,18,27,29,38,39, 서, 예, 서, 서, 예, 예,ablation, 재,0.1367,0.0006,0.0018
공원에 하린과 선우가 방문했습니다. 승우는 기념품으로 산 장난감을 조심스럽게,918,1,4,6,7,9,13,16,31,32, �, 동, �, �, 동, 동,ablation, 가져,0.1099,0.0018,0.0
조용한 놀이터에서 하은과 성민가 식사를 마쳤습니다. 정우가 가방에서 책을 꺼내더니,770,1,10,12,13,15,23,25,36,37, 예, 지, 예, 예, 지, 지,ablation,",",0.1914,0.0045,0.0012
학교에 지안과 유진가 방문했습니다. 선우는 기념품으로 산 우산을 조심스럽게,907,1,3,5,6,8,12,14,28,29, 도, 하, 도, 도, 하, 하,eval, 보,0.1143,0.0018,0.0007
도서관에서 윤서와 지원가 이야기를 나누고 있었습니다. 승우가 우산을 꺼내어,27,1,5,8,9,10,19,22,30,31, 서, �, 서, 서, �, �,ablation, �,0.0396,0.0,0.0047
놀이터에 승민과 유진가 방문했습니다. 건우는 기념품으로 산 편지를 조심스럽게,974,1,5,8,9,11,15,17,32,33, 지, �, 지, 지, �, �,ablation, 보,0.1543,0.0,0.0072
조용한 병원에서 영희와 재민가 식사를 마쳤습니다. 정우가 가방에서 편지를 꺼내더니,754,1,8,10,11,13,21,23,36,37, 예, 지, 예, 예, 지, 지,ablation,",",0.1992,0.0022,0.0009
도서관에서 가은과 선우가 쇼핑을 했습니다. 진우가 새로 산 우산을 포장해서,427,1,5,7,8,10,20,22,31,32, 지, 서, 지, 지, 서, 서,ablation, 가,0.1914,0.0014,0.0122
식당에 지민과 영호가 앉아있었습니다. 재민는 자신이 아끼는 편지를 챙겨서,544,1,4,6,7,9,16,18,32,33, 예, 서, 예, 예, 서, 서,ablation, 영,0.1807,0.0102,0.0008
병원에서 정훈과 동현가 쇼핑을 했습니다. 현준가 새로 산 연필을 포장해서,453,1,3,5,6,8,18,20,29,30, 서, 하, 서, 서, 하, 하,ablation, 보,0.0491,0.0022,0.0013
해변에서 영희와 현우가 쇼핑을 했습니다. 선우가 새로 산 편지를 포장해서,494,1,4,6,7,9,19,21,31,32, 서, 다, 서, 서, 다, 다,ablation, 영,0.1807,0.0011,0.001
학교에서 가은과 정우가 게임을 했습니다. 벌칙으로 민재가 연필을 건네며,803,1,3,5,6,8,20,23,29,30, 서, �, 서, 서, �, �,ablation,",",0.0771,0.0,0.0007
"어느 화창한 날, 식당에서 재민과 하린가 산책을 했습니다. 현준가 바닥에서 연필을 주워서",343,1,14,16,17,19,28,30,39,40, 도, 예, 도, 도, 예, 예,ablation, 그,0.1001,0.0011,0.003
놀이터에서 다은과 수진가 쇼핑을 했습니다. 현준가 새로 산 사과를 포장해서,475,1,5,7,8,10,20,22,31,32, 지, 서, 지, 지, 서, 서,ablation, 가져,0.0923,0.0005,0.0022
백화점에서 하은과 승민가 놀고 있었습니다. 지원가 예쁜 연필을 발견하고는,683,1,5,7,8,11,19,20,28,29, 도, 서, 도, 도, 서, 서,circuit, 하,0.0928,0.0028,0.006
백화점에서 영희와 동현가 게임을 했습니다. 벌칙으로 수아가 편지를 건네며,884,1,5,7,8,10,22,24,31,32, 지, 서, 지, 지, 서, 서,circuit," """,0.0815,0.0025,0.0052
해변에서 가은과 연우가 놀고 있었습니다. 진우가 예쁜 장난감을 발견하고는,698,1,4,6,7,9,17,19,28,29, 지, 유, 지, 지, 유, 유,ablation," """,0.1187,0.0015,0.0081
병원에 영희와 상철가 방문했습니다. 태윤는 기념품으로 산 연필을 조심스럽게,953,1,3,5,6,8,12,15,29,30, �, 하, �, �, 하, 하,ablation, 들어,0.0957,0.0042,0.0
도서관에서 다은과 상철가 이야기를 나누고 있었습니다. 연우가 공을 꺼내어,21,1,5,7,8,10,19,21,28,29, 지, 서, 지, 지, 서, 서,ablation, 상,0.0449,0.0017,0.0037
병원에 성민과 가은가 방문했습니다. 우진는 기념품으로 산 지갑을 조심스럽게,956,1,3,5,6,8,12,14,28,29, 지, 동, 지, 지, 동, 동,circuit, 들,0.106,0.0015,0.0126
조용한 놀이터에서 지호와 서연가 식사를 마쳤습니다. 다은가 가방에서 우산을 꺼내더니,777,1,10,12,13,15,23,25,37,38, 지, 도, 지, 지, 도, 도,ablation,",",0.2119,0.0023,0.1982
공원에서 서윤과 하은가 공부를 하고 있었습니다. 갑자기 지민가 지갑을 집어 들고는,216,1,4,6,7,9,21,23,31,32, 도, 주, 도, 도, 주, 주,circuit," """,0.1138,0.0034,0.0053
영화관에 지원과 우진가 함께 도착했습니다. 승우는 미리 준비한 책을 내밀며,160,1,5,6,7,9,15,18,27,28, 하, 수, 하, 하, 수, 수,circuit," """,0.0938,0.0033,0.0027
백화점에서 하린과 우진가 게임을 했습니다. 벌칙으로 진우가 열쇠를 건네며,889,1,5,7,8,10,22,24,30,31, 영, 소, 영, 영, 소, 소,ablation, 하,0.2285,0.0033,0.0009
도서관에서 동현과 승민가 공부를 하고 있었습니다. 갑자기 지원가 책을 집어 들고는,220,1,5,7,8,11,23,24,31,32, 서, 영, 서, 서, 영, 영,ablation, 도,0.1348,0.0012,0.0125
영화관에서 성민과 수아가 쇼핑을 했습니다. 선우가 새로 산 공을 포장해서,461,1,5,7,8,10,20,22,30,31, 주, 영, 주, 주, 영, 영,ablation, 수,0.0786,0.0225,0.0165
"어느 화창한 날, 놀이터에서 지우와 정훈가 산책을 했습니다. 정우가 바닥에서 장난감을 주워서",378,1,16,18,19,21,30,32,42,43, 서, 시, 서, 서, 시, 시,ablation, 지,0.5703,0.0014,0.0008
병원에서 동현과 가은가 쇼핑을 했습니다. 현우가 새로 산 우산을 포장해서,457,1,3,5,6,8,18,20,29,30, 서, 도, 서, 서, 도, 도,ablation, 동,0.104,0.0029,0.0018
"어느 화창한 날, 학교에서 윤서와 소율가 산책을 했습니다. 연우가 바닥에서 선물을 주워서",302,1,14,17,18,20,29,31,39,40, 예, �, 예, 예, �, �,ablation, 소,0.0605,0.0,0.0009
백화점에서 동현과 소율가 놀고 있었습니다. 현우가 예쁜 연필을 발견하고는,683,1,5,7,8,10,18,20,28,29, 서, 상, 서, 서, 상, 상,circuit," """,0.0645,0.0025,0.0023
공원에서 예린과 소율가 놀고 있었습니다. 건우가 예쁜 지갑을 발견하고는,616,1,4,6,7,9,17,19,27,28, 지, 서, 지, 지, 서, 서,ablation," """,0.0515,0.0013,0.0101
식당에 하준과 현우가 함께 도착했습니다. 선우는 미리 준비한 책을 내밀며,140,1,4,6,7,9,15,17,26,27, 도, 시, 도, 도, 시, 시,ablation," """,0.1641,0.0015,0.0052
식당에 소율과 연우가 방문했습니다. 태윤는 기념품으로 산 편지를 조심스럽게,944,1,4,6,7,9,13,16,31,32, 시, �, 시, 시, �, �,circuit, 보,0.1235,0.0,0.002
조용한 백화점에서 지민과 정훈가 식사를 마쳤습니다. 진우가 가방에서 지갑을 꺼내더니,786,1,9,11,12,14,22,24,36,37, 주, 지, 주, 주, 지, 지,ablation,",",0.2197,0.0811,0.008
공원에 상철과 윤서가 앉아있었습니다. 건우는 자신이 아끼는 공을 챙겨서,511,1,4,6,7,10,17,19,31,32, 예, �, 예, 예, �, �,ablation, 공,0.0552,0.0,0.0015
병원에서 수진과 영호가 놀고 있었습니다. 소율가 예쁜 지갑을 발견하고는,656,1,3,5,6,8,16,18,26,27, 지, 서, 지, 지, 서, 서,ablation," """,0.0669,0.0008,0.0059
식당에서 성민과 현준가 놀고 있었습니다. 진우가 예쁜 공을 발견하고는,641,1,4,6,7,9,17,19,26,27, 서, 상, 서, 서, 상, 상,circuit," """,0.0591,0.0018,0.0018
식당에서 민지와 수아가 놀고 있었습니다. 현우가 예쁜 선물을 발견하고는,642,1,4,7,8,10,18,20,27,28, 도, �, 도, 도, �, �,ablation," """,0.127,0.0,0.0011
식당에서 지우와 우진가 공부를 하고 있었습니다. 갑자기 정우가 책을 집어 들고는,240,1,4,6,7,9,21,23,30,31, 지, 서, 지, 지, 서, 서,eval," """,0.1572,0.002,0.0952
공원에서 정훈과 정우가 공부를 하고 있었습니다. 갑자기 진우가 우산을 집어 들고는,217,1,4,6,7,9,21,23,31,32, 서, 영, 서, 서, 영, 영,eval," """,0.1602,0.0005,0.0018
식당에 가은과 선우가 함께 도착했습니다. 진우는 미리 준비한 지갑을 내밀며,146,1,4,6,7,9,15,17,27,28, 지, 동, 지, 지, 동, 동,circuit, 선,0.1729,0.0011,0.0092
학교에서 지안과 소율가 놀고 있었습니다. 가은가 예쁜 사과를 발견하고는,605,1,3,5,6,8,16,18,26,27, 서, 도, 서, 서, 도, 도,ablation, 그,0.0483,0.0045,0.0017
영화관에서 영희와 재민가 공부를 하고 있었습니다. 갑자기 소율가 책을 집어 들고는,260,1,5,7,8,10,22,24,31,32, 서, 시, 서, 서, 시, 시,ablation," """,0.126,0.0013,0.0022
식당에서 수진과 가은가 공부를 하고 있었습니다. 갑자기 현우가 장난감을 집어 들고는,248,1,4,6,7,9,21,23,32,33, 하, 지, 하, 하, 지, 지,ablation," """,0.1846,0.0052,0.0111
카페에서 지안과 영호가 공부를 하고 있었습니다. 갑자기 성민가 장난감을 집어 들고는,238,1,4,6,7,9,21,23,32,33, 시, 하, 시, 시, 하, 하,ablation," """,0.165,0.0099,0.0015
카페에서 소율과 정우가 공부를 하고 있었습니다. 갑자기 진우가 사과를 집어 들고는,235,1,4,6,7,9,21,23,31,32, 지, 정, 지, 지, 정, 정,ablation," """,0.1396,0.0156,0.0033
병원에서 유진과 소율가 게임을 했습니다. 벌칙으로 현우가 열쇠를 건네며,859,1,3,5,6,8,20,22,28,29, 지, 서, 지, 지, 서, 서,ablation, 유,0.0703,0.0022,0.007
놀이터에 다은과 영호가 함께 도착했습니다. 현준는 미리 준비한 사과를 내밀며,175,1,5,7,8,10,16,18,28,29, 예, 서, 예, 예, 서, 서,circuit," """,0.1128,0.0012,0.0017
도서관에 영희와 정훈가 방문했습니다. 가은는 기념품으로 산 우산을 조심스럽게,927,1,5,7,8,10,14,16,30,31, 서, 지, 서, 서, 지, 지,ablation, 들,0.1787,0.0101,0.0002
조용한 카페에서 영호와 승우가 식사를 마쳤습니다. 진우가 가방에서 장난감을 꺼내더니,738,1,8,10,11,14,22,24,37,38, 다, �, 다, 다, �, �,ablation,",",0.3477,0.0,0.001
영화관에서 윤서와 수아가 게임을 했습니다. 벌칙으로 현우가 연필을 건네며,863,1,5,8,9,11,23,25,31,32, �, �, �, �, �, �,circuit,",",0.1177,0.0,0.0
조용한 병원에서 민지와 지원가 식사를 마쳤습니다. 연우가 가방에서 연필을 꺼내더니,753,1,8,11,12,13,21,23,35,36, 지, 영, 지, 지, 영, 영,ablation,",",0.1592,0.0015,0.009
식당에서 유진과 지원가 공부를 하고 있었습니다. 갑자기 민재가 책을 집어 들고는,240,1,4,6,7,8,20,23,30,31, 지, 다, 지, 지, 다, 다,ablation," """,0.1592,0.0062,0.0054
영화관에서 유진과 건우가 공부를 하고 있었습니다. 갑자기 정우가 공을 집어 들고는,261,1,5,7,8,10,22,24,31,32, 예, 영, 예, 예, 영, 영,ablation," """,0.1865,0.0223,0.0003
백화점에서 수진과 동현가 게임을 했습니다. 벌칙으로 수아가 공을 건네며,881,1,5,7,8,10,22,24,29,30, 지, 하, 지, 지, 하, 하,ablation, 수,0.1011,0.0039,0.0057
도서관에 유진과 소율가 함께 도착했습니다. 연우는 미리 준비한 공을 내밀며,121,1,5,7,8,10,16,18,27,28, 도, 지, 도, 도, 지, 지,ablation, 도,0.0688,0.0036,0.0688
카페에서 지원과 하린가 이야기를 나누고 있었습니다. 승우가 우산을 꺼내어,37,1,4,5,6,8,17,20,28,29, 지, 하, 지, 지, 하, 하,ablation, 하,0.063,0.063,0.008
도서관에서 다은과 동현가 이야기를 나누고 있었습니다. 정우가 편지를 꺼내어,24,1,5,7,8,10,19,21,30,31, 하, 주, 하, 하, 주, 주,ablation, 보,0.0869,0.0361,0.0014
"어느 화창한 날, 카페에서 정훈과 동현가 산책을 했습니다. 현준가 바닥에서 열쇠를 주워서",339,1,14,16,17,19,28,30,39,40, 하, 다, 하, 하, 다, 다,ablation, �,0.1416,0.002,0.0033
도서관에서 현우와 연우가 게임을 했습니다. 벌칙으로 정우가 편지를 건네며,824,1,5,7,8,10,22,24,31,32, 시, 재, 시, 시, 재, 재,ablation,",",0.0977,0.0043,0.002
도서관에서 상철과 성민가 이야기를 나누고 있었습니다. 소율가 열쇠를 꺼내어,29,1,5,7,8,10,19,21,29,30, 하, 영, 하, 하, 영, 영,ablation, 성,0.063,0.0015,0.004
카페에 수아와 정우가 방문했습니다. 진우는 기념품으로 산 지갑을 조심스럽게,936,1,4,6,7,9,13,15,29,30, 서, 재, 서, 서, 재, 재,circuit, 보,0.1216,0.0001,0.0003
공원에 은지와 영호가 함께 도착했습니다. 하린는 미리 준비한 책을 내밀며,110,1,4,7,8,10,16,18,27,28, 지, �, 지, 지, �, �,ablation," """,0.1357,0.0,0.0052
도서관에 지민과 선우가 함께 도착했습니다. 연우는 미리 준비한 선물을 내밀며,122,1,5,7,8,10,16,18,27,28, 예, 서, 예, 예, 서, 서,ablation," """,0.1108,0.0026,0.0016
"어느 화창한 날, 카페에서 성민과 유진가 산책을 했습니다. 태윤가 바닥에서 사과를 주워서",335,1,14,16,17,19,28,31,40,41, 도, �, 도, 도, �, �,ablation, �,0.0796,0.0,0.0033
해변에 다은과 승우가 앉아있었습니다. 진우는 자신이 아끼는 열쇠를 챙겨서,599,1,4,6,7,10,17,19,32,33, 하, �, 하, 하, �, �,ablation, 해,0.1738,0.0,0.0049
카페에서 동현과 예린가 쇼핑을 했습니다. 하린가 새로 산 책을 포장해서,430,1,4,6,7,9,19,21,29,30, 하, 주, 하, 하, 주, 주,ablation, 가져,0.0625,0.0277,0.0022
카페에 시우와 소율가 앉아있었습니다. 현준는 자신이 아끼는 지갑을 챙겨서,536,1,4,6,7,9,16,18,31,32, 서, 도, 서, 서, 도, 도,ablation, �,0.0552,0.0038,0.0085
조용한 도서관에서 영호와 성민가 식사를 마쳤습니다. 가은가 가방에서 사과를 꺼내더니,725,1,8,10,11,13,21,23,35,36, 시, 다, 시, 시, 다, 다,ablation,",",0.2598,0.0029,0.0012
