prompt,prompt_id,prefix,IO,connector,S1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
병원에서 철수와 영호가 공부를 하고 있었습니다. 갑자기 영호가 사과를 집어 들고는,255,1,3,6,7,9,21,23,31,32, 영, �, 영, 영, �, �,circuit," """,0.1436,0.0,0.0071
식당에서 주원과 도윤가 놀고 있었습니다. 도윤가 예쁜 편지를 발견하고는,644,1,4,6,7,9,17,19,28,29, 도, 주, 도, 도, 주, 주,ablation, 주,0.1221,0.1221,0.0137
공원에 민지와 서윤가 방문했습니다. 서윤는 기념품으로 산 우산을 조심스럽게,917,1,4,7,8,10,14,16,30,31, 서, �, 서, 서, �, �,ablation, 들,0.3008,0.0,0.0004
식당에서 하준과 시우가 게임을 했습니다. 벌칙으로 시우가 편지를 건네며,844,1,4,6,7,9,21,23,30,31, 시, 하, 시, 시, 하, 하,ablation," """,0.1768,0.166,0.0099
해변에 서연과 도윤가 함께 도착했습니다. 도윤는 미리 준비한 우산을 내밀며,197,1,4,6,7,9,15,17,27,28, 도, 서, 도, 도, 서, 서,ablation, 서,0.2754,0.2754,0.084
식당에서 재민과 동현가 쇼핑을 했습니다. 동현가 새로 산 장난감을 포장해서,448,1,4,6,7,9,19,21,31,32, 동, 재, 동, 동, 재, 재,ablation, 주,0.0718,0.0635,0.0076
카페에서 지우와 시우가 공부를 하고 있었습니다. 갑자기 시우가 열쇠를 집어 들고는,239,1,4,6,7,9,21,23,31,32, 시, 지, 시, 시, 지, 지,ablation," """,0.1104,0.0432,0.0066
카페에서 철수와 지우가 게임을 했습니다. 벌칙으로 지우가 선물을 건네며,832,1,4,7,8,10,22,24,29,30, 지, �, 지, 지, �, �,ablation, 게,0.1309,0.0,0.0114
학교에서 지안과 서준가 놀고 있었습니다. 서준가 예쁜 연필을 발견하고는,603,1,3,5,6,8,16,18,26,27, 서, 지, 서, 서, 지, 지,ablation, 그,0.1001,0.0608,0.0198
학교에서 서연과 예준가 공부를 하고 있었습니다. 갑자기 예준가 연필을 집어 들고는,203,1,3,5,6,8,20,22,30,31, 예, 서, 예, 예, 서, 서,circuit, 서,0.209,0.209,0.0046
영화관에서 지호와 하준가 쇼핑을 했습니다. 하준가 새로 산 선물을 포장해서,462,1,5,7,8,10,20,22,30,31, 하, 지, 하, 하, 지, 지,ablation, 지,0.1416,0.1416,0.0159
조용한 백화점에서 지민과 시우가 식사를 마쳤습니다. 시우가 가방에서 책을 꺼내더니,780,1,9,11,12,14,22,24,35,36, 시, 지, 시, 시, 지, 지,ablation, 지,0.4727,0.4727,0.0172
학교에 지민과 주원가 앉아있었습니다. 주원는 자신이 아끼는 공을 챙겨서,501,1,3,5,6,8,15,17,29,30, 주, 지, 주, 주, 지, 지,ablation, 지,0.418,0.418,0.1279
조용한 카페에서 지호와 예준가 식사를 마쳤습니다. 예준가 가방에서 연필을 꺼내더니,733,1,8,10,11,13,21,23,35,36, 예, 지, 예, 예, 지, 지,ablation, 지,0.0845,0.0845,0.0166
카페에 지민과 민수가 앉아있었습니다. 민수는 자신이 아끼는 연필을 챙겨서,533,1,4,6,16,19,16,19,32,33, �, 지, �, �, 지, 지,circuit, �,0.1191,0.0562,0.1191
공원에서 하준과 시우가 놀고 있었습니다. 시우가 예쁜 책을 발견하고는,610,1,4,6,7,9,17,19,26,27, 시, 하, 시, 시, 하, 하,ablation, 하,0.2236,0.2236,0.0034
조용한 백화점에서 상철과 하은가 식사를 마쳤습니다. 하은가 가방에서 우산을 꺼내더니,787,1,9,11,12,14,22,24,36,37, 하, 상, 하, 하, 상, 상,ablation,",",0.126,0.0171,0.0525
백화점에 지호와 민수가 함께 도착했습니다. 민수는 미리 준비한 지갑을 내밀며,186,1,5,7,16,19,16,19,29,30, �, 지, �, �, 지, 지,ablation, 지,0.3555,0.3555,0.0
조용한 도서관에서 철수와 도윤가 식사를 마쳤습니다. 도윤가 가방에서 사과를 꺼내더니,725,1,8,11,12,14,22,24,36,37, 도, �, 도, 도, �, �,ablation, 조,0.1348,0.0,0.0361
식당에서 하은과 지호가 쇼핑을 했습니다. 지호가 새로 산 장난감을 포장해서,448,1,4,6,7,9,19,21,31,32, 지, 하, 지, 지, 하, 하,ablation, 하,0.1611,0.1611,0.008
카페에 수진과 하은가 방문했습니다. 하은는 기념품으로 산 공을 조심스럽게,931,1,4,6,7,9,13,15,28,29, 하, 수, 하, 하, 수, 수,ablation, 들,0.2354,0.011,0.0015
학교에 주원과 민수가 앉아있었습니다. 민수는 자신이 아끼는 선물을 챙겨서,502,1,3,5,15,18,15,18,30,31, �, 주, �, �, 주, 주,ablation, 주,0.7227,0.7227,0.0
해변에서 서현과 예준가 쇼핑을 했습니다. 예준가 새로 산 지갑을 포장해서,496,1,4,6,7,9,19,21,30,31, 예, 서, 예, 예, 서, 서,eval, 주,0.1465,0.0128,0.0128
해변에서 예린과 수아가 놀고 있었습니다. 수아가 예쁜 장난감을 발견하고는,698,1,4,6,7,9,17,19,28,29, 수, 예, 수, 수, 예, 예,circuit, 예,0.3477,0.3477,0.0018
도서관에 지호와 서준가 함께 도착했습니다. 서준는 미리 준비한 공을 내밀며,121,1,5,7,8,10,16,18,27,28, 서, 지, 서, 서, 지, 지,ablation, 도,0.1709,0.125,0.0075
조용한 해변에서 주원과 지훈가 식사를 마쳤습니다. 지훈가 가방에서 책을 꺼내더니,790,1,7,9,10,12,20,22,33,34, 지, 주, 지, 지, 주, 주,ablation,",",0.0437,0.0361,0.0171
병원에서 다은과 지우가 쇼핑을 했습니다. 지우가 새로 산 책을 포장해서,450,1,3,5,6,8,18,20,28,29, 지, 다, 지, 지, 다, 다,ablation, 주,0.1016,0.0061,0.0094
조용한 카페에서 유진과 하준가 식사를 마쳤습니다. 하준가 가방에서 우산을 꺼내더니,737,1,8,10,11,13,21,23,35,36, 하, 유, 하, 하, 유, 유,ablation,",",0.0913,0.0247,0.0278
식당에서 서연과 하준가 이야기를 나누고 있었습니다. 하준가 우산을 꺼내어,47,1,4,6,7,9,18,20,28,29, 하, 서, 하, 하, 서, 서,ablation, 서,0.3555,0.3555,0.0033
식당에 시우와 민수가 방문했습니다. 민수는 기념품으로 산 지갑을 조심스럽게,946,1,4,6,13,16,13,16,30,31, �, 시, �, �, 시, 시,ablation, �,0.1143,0.0007,0.1143
영화관에 수진과 지훈가 방문했습니다. 지훈는 기념품으로 산 편지를 조심스럽게,964,1,5,7,8,10,14,16,31,32, 지, 수, 지, 지, 수, 수,eval, 들,0.1084,0.0898,0.0425
영화관에 시우와 도윤가 함께 도착했습니다. 도윤는 미리 준비한 연필을 내밀며,163,1,5,7,8,10,16,18,28,29, 도, 시, 도, 도, 시, 시,ablation," """,0.1602,0.1602,0.0859
"어느 화창한 날, 놀이터에서 하린과 수진가 산책을 했습니다. 수진가 바닥에서 지갑을 주워서",376,1,16,18,19,21,30,32,41,42, 수, 하, 수, 수, 하, 하,ablation, 수,0.063,0.016,0.063
학교에 수진과 다은가 앉아있었습니다. 다은는 자신이 아끼는 장난감을 챙겨서,508,1,3,5,6,8,15,17,31,32, 다, 수, 다, 다, 수, 수,circuit, �,0.1299,0.0479,0.0272
학교에 하준과 시우가 함께 도착했습니다. 시우는 미리 준비한 공을 내밀며,101,1,3,5,6,8,14,16,25,26, 시, 하, 시, 시, 하, 하,ablation," """,0.2402,0.0688,0.0041
조용한 해변에서 민서와 지우가 식사를 마쳤습니다. 지우가 가방에서 책을 꺼내더니,790,1,7,10,11,13,21,23,34,35, 지, �, 지, 지, �, �,ablation, �,0.2949,0.2949,0.0139
백화점에서 은지와 다은가 쇼핑을 했습니다. 다은가 새로 산 지갑을 포장해서,486,1,5,8,9,11,21,23,32,33, 다, �, 다, 다, �, �,ablation, 주,0.1572,0.0,0.0027
공원에서 지민과 하은가 이야기를 나누고 있었습니다. 하은가 편지를 꺼내어,14,1,4,6,7,9,18,20,29,30, 하, 지, 하, 하, 지, 지,ablation, �,0.168,0.1582,0.0024
공원에서 승민과 서연가 놀고 있었습니다. 서연가 예쁜 사과를 발견하고는,615,1,4,7,8,10,18,20,28,29, 서, �, 서, 서, �, �,circuit, �,0.0693,0.0693,0.0057
식당에 재민과 상철가 함께 도착했습니다. 상철는 미리 준비한 우산을 내밀며,147,1,4,6,7,9,15,17,27,28, 상, 재, 상, 상, 재, 재,ablation, 재,0.123,0.123,0.0101
공원에서 하은과 지우가 이야기를 나누고 있었습니다. 지우가 우산을 꺼내어,17,1,4,6,7,9,18,20,28,29, 지, 하, 지, 지, 하, 하,eval, 하,0.4941,0.4941,0.0066
백화점에 지민과 민서가 함께 도착했습니다. 민서는 미리 준비한 열쇠를 내밀며,189,1,5,7,8,11,17,20,30,31, �, 지, �, �, 지, 지,ablation, 지,0.2891,0.2891,0.0
"어느 화창한 날, 놀이터에서 철수와 하은가 산책을 했습니다. 하은가 바닥에서 장난감을 주워서",378,1,16,19,20,22,31,33,43,44, 하, �, 하, 하, �, �,ablation, �,0.1328,0.1328,0.008
해변에 지안과 하준가 방문했습니다. 하준는 기념품으로 산 공을 조심스럽게,991,1,4,6,7,9,13,15,28,29, 하, 지, 하, 하, 지, 지,ablation, 들,0.2637,0.0245,0.0026
카페에서 시우와 서준가 이야기를 나누고 있었습니다. 서준가 책을 꺼내어,30,1,4,6,7,9,18,20,27,28, 서, 시, 서, 서, 시, 시,ablation, 보,0.1836,0.1113,0.0248
학교에서 주원과 하준가 게임을 했습니다. 벌칙으로 하준가 연필을 건네며,803,1,3,5,6,8,20,22,28,29, 하, 주, 하, 하, 주, 주,eval, 주,0.1631,0.1631,0.0302
"어느 화창한 날, 도서관에서 상철과 지훈가 산책을 했습니다. 지훈가 바닥에서 장난감을 주워서",328,1,14,16,17,19,28,30,40,41, 지, 상, 지, 지, 상, 상,ablation, �,0.0957,0.0581,0.0121
해변에 다은과 지호가 함께 도착했습니다. 지호는 미리 준비한 공을 내밀며,191,1,4,6,7,9,15,17,26,27, 지, 다, 지, 지, 다, 다,ablation, 다,0.2344,0.2344,0.0038
식당에 민지와 서준가 함께 도착했습니다. 서준는 미리 준비한 우산을 내밀며,147,1,4,7,8,10,16,18,28,29, 서, �, 서, 서, �, �,ablation, �,0.106,0.106,0.0143
공원에 도윤과 지훈가 앉아있었습니다. 지훈는 자신이 아끼는 우산을 챙겨서,517,1,4,6,7,9,16,18,31,32, 지, 도, 지, 지, 도, 도,circuit, 가져,0.1074,0.0786,0.0211
해변에 민서와 서현가 앉아있었습니다. 서현는 자신이 아끼는 장난감을 챙겨서,598,1,4,7,8,10,17,19,33,34, 서, �, 서, 서, �, �,ablation, �,0.1143,0.1143,0.0014
카페에서 시우와 지훈가 쇼핑을 했습니다. 지훈가 새로 산 지갑을 포장해서,436,1,4,6,7,9,19,21,30,31, 지, 시, 지, 지, 시, 시,ablation, 주,0.1768,0.0187,0.0078
조용한 놀이터에서 지우와 서윤가 식사를 마쳤습니다. 서윤가 가방에서 책을 꺼내더니,770,1,10,12,13,15,23,25,36,37, 서, 지, 서, 서, 지, 지,ablation, 그,0.0542,0.0542,0.0256
병원에 수진과 지안가 함께 도착했습니다. 지안는 미리 준비한 열쇠를 내밀며,159,1,3,5,6,8,14,16,26,27, 지, 수, 지, 지, 수, 수,ablation," """,0.1172,0.008,0.0124
해변에 하준과 지훈가 방문했습니다. 지훈는 기념품으로 산 장난감을 조심스럽게,998,1,4,6,7,9,13,15,30,31, 지, 하, 지, 지, 하, 하,ablation, 들,0.2871,0.003,0.0284
백화점에서 다은과 주원가 이야기를 나누고 있었습니다. 주원가 사과를 꺼내어,85,1,5,7,8,10,19,21,29,30, 주, 다, 주, 주, 다, 다,ablation, 주,0.1455,0.0732,0.1455
놀이터에 예준과 민수가 함께 도착했습니다. 민수는 미리 준비한 공을 내밀며,171,1,5,7,16,19,16,19,28,29, �, 예, �, �, 예, 예,ablation, 예,0.3242,0.3242,0.0
"어느 화창한 날, 도서관에서 다은과 서현가 산책을 했습니다. 서현가 바닥에서 공을 주워서",321,1,14,16,17,19,28,30,38,39, 서, 다, 서, 서, 다, 다,ablation, �,0.1719,0.0674,0.003
놀이터에 정훈과 지민가 함께 도착했습니다. 지민는 미리 준비한 편지를 내밀며,174,1,5,7,8,10,16,18,29,30, 지, 정, 지, 지, 정, 정,ablation, 정,0.207,0.207,0.0075
영화관에서 지안과 도윤가 쇼핑을 했습니다. 도윤가 새로 산 장난감을 포장해서,468,1,5,7,8,10,20,22,32,33, 도, 지, 도, 도, 지, 지,ablation, 주,0.1069,0.0474,0.0088
영화관에 수진과 예준가 방문했습니다. 예준는 기념품으로 산 지갑을 조심스럽게,966,1,5,7,8,10,14,16,30,31, 예, 수, 예, 예, 수, 수,ablation, 들,0.1108,0.0383,0.0014
"어느 화창한 날, 식당에서 서윤과 지안가 산책을 했습니다. 지안가 바닥에서 선물을 주워서",342,1,14,16,17,19,28,30,38,39, 지, 서, 지, 지, 서, 서,ablation, 지,0.063,0.0192,0.063
조용한 백화점에서 민서와 서준가 식사를 마쳤습니다. 서준가 가방에서 연필을 꺼내더니,783,1,9,12,13,15,23,25,37,38, 서, �, 서, 서, �, �,circuit, 그,0.0767,0.0,0.032
해변에서 도윤과 서준가 이야기를 나누고 있었습니다. 서준가 사과를 꺼내어,95,1,4,6,7,9,18,20,28,29, 서, 도, 서, 서, 도, 도,ablation, �,0.2715,0.0286,0.0053
식당에서 다은과 서연가 쇼핑을 했습니다. 서연가 새로 산 열쇠를 포장해서,449,1,4,6,7,9,19,21,30,31, 서, 다, 서, 서, 다, 다,ablation, 가져,0.0771,0.0134,0.0021
병원에 하준과 서준가 함께 도착했습니다. 서준는 미리 준비한 공을 내밀며,151,1,3,5,6,8,14,16,25,26, 서, 하, 서, 서, 하, 하,ablation," """,0.1465,0.1465,0.0165
도서관에 상철과 하은가 함께 도착했습니다. 하은는 미리 준비한 책을 내밀며,120,1,5,7,8,10,16,18,27,28, 하, 상, 하, 하, 상, 상,eval, 도,0.6406,0.0171,0.0026
도서관에 지민과 서윤가 함께 도착했습니다. 서윤는 미리 준비한 편지를 내밀며,124,1,5,7,8,10,16,18,29,30, 서, 지, 서, 서, 지, 지,ablation, 지,0.1621,0.1621,0.0067
"어느 화창한 날, 학교에서 주원과 예준가 산책을 했습니다. 예준가 바닥에서 지갑을 주워서",306,1,14,16,17,19,28,30,39,40, 예, 주, 예, 예, 주, 주,ablation, 주,0.7266,0.7266,0.003
도서관에서 도윤과 서준가 놀고 있었습니다. 서준가 예쁜 우산을 발견하고는,627,1,5,7,8,10,18,20,28,29, 서, 도, 서, 서, 도, 도,ablation, 우,0.1494,0.0229,0.009
공원에서 도윤과 지훈가 쇼핑을 했습니다. 지훈가 새로 산 공을 포장해서,411,1,4,6,7,9,19,21,29,30, 지, 도, 지, 지, 도, 도,ablation, 주,0.1143,0.0371,0.0211
도서관에 서윤과 시우가 방문했습니다. 시우는 기념품으로 산 편지를 조심스럽게,924,1,5,7,8,10,14,16,31,32, 시, 서, 시, 시, 서, 서,ablation, �,0.1221,0.0054,0.0016
카페에 다은과 서연가 방문했습니다. 서연는 기념품으로 산 우산을 조심스럽게,937,1,4,6,7,9,13,15,29,30, 서, 다, 서, 서, 다, 다,ablation, 들,0.2305,0.0054,0.0003
공원에서 도윤과 지훈가 놀고 있었습니다. 지훈가 예쁜 공을 발견하고는,611,1,4,6,7,9,17,19,26,27, 지, 도, 지, 지, 도, 도,ablation, 공,0.0967,0.026,0.0131
식당에 철수와 서현가 앉아있었습니다. 서현는 자신이 아끼는 장난감을 챙겨서,548,1,4,7,8,10,17,19,33,34, 서, �, 서, 서, �, �,circuit, �,0.1191,0.1191,0.0007
놀이터에서 영희와 서현가 게임을 했습니다. 벌칙으로 서현가 책을 건네며,870,1,5,7,8,10,22,24,29,30, 서, 영, 서, 서, 영, 영,circuit, 영,0.2031,0.2031,0.0376
백화점에 지우와 하준가 함께 도착했습니다. 하준는 미리 준비한 열쇠를 내밀며,189,1,5,7,8,10,16,18,28,29, 하, 지, 하, 하, 지, 지,ablation, 지,0.2148,0.2148,0.0107
병원에서 민서와 서준가 게임을 했습니다. 벌칙으로 서준가 장난감을 건네며,858,1,3,6,7,9,21,23,30,31, 서, �, 서, 서, �, �,circuit, �,0.0688,0.0688,0.0223
해변에 지안과 서준가 함께 도착했습니다. 서준는 미리 준비한 열쇠를 내밀며,199,1,4,6,7,9,15,17,27,28, 서, 지, 서, 서, 지, 지,ablation," """,0.0928,0.03,0.0104
도서관에 영희와 시우가 앉아있었습니다. 시우는 자신이 아끼는 책을 챙겨서,520,1,5,7,8,10,17,19,31,32, 시, 영, 시, 시, 영, 영,ablation, 도,0.1387,0.0146,0.0027
도서관에서 동현과 수진가 공부를 하고 있었습니다. 갑자기 수진가 연필을 집어 들고는,223,1,5,7,8,10,22,24,32,33, 수, 동, 수, 수, 동, 동,ablation," """,0.1104,0.0262,0.0075
공원에 도윤과 지훈가 함께 도착했습니다. 지훈는 미리 준비한 편지를 내밀며,114,1,4,6,7,9,15,17,28,29, 지, 도, 지, 지, 도, 도,circuit, 도,0.3574,0.3574,0.0084
영화관에 지호와 시우가 함께 도착했습니다. 시우는 미리 준비한 지갑을 내밀며,166,1,5,7,8,10,16,18,28,29, 시, 지, 시, 시, 지, 지,ablation, 지,0.457,0.457,0.0015
학교에서 지안과 하준가 쇼핑을 했습니다. 하준가 새로 산 책을 포장해서,400,1,3,5,6,8,18,20,28,29, 하, 지, 하, 하, 지, 지,ablation, 주,0.126,0.0171,0.0043
백화점에서 하준과 서준가 이야기를 나누고 있었습니다. 서준가 열쇠를 꺼내어,89,1,5,7,8,10,19,21,29,30, 서, 하, 서, 서, 하, 하,ablation, 열,0.1689,0.0178,0.0066
공원에서 성민과 지민가 놀고 있었습니다. 지민가 예쁜 열쇠를 발견하고는,619,1,4,6,7,9,17,19,27,28, 지, 성, 지, 지, 성, 성,ablation, 지,0.0923,0.0161,0.0923
조용한 도서관에서 하준과 서준가 식사를 마쳤습니다. 서준가 가방에서 연필을 꺼내더니,723,1,8,10,11,13,21,23,35,36, 서, 하, 서, 서, 하, 하,ablation, 연,0.1089,0.0547,0.0259
식당에서 예준과 서준가 게임을 했습니다. 벌칙으로 서준가 장난감을 건네며,848,1,4,6,7,9,21,23,30,31, 서, 예, 서, 서, 예, 예,circuit, 예,0.0801,0.0801,0.0229
"어느 화창한 날, 백화점에서 예준과 지훈가 산책을 했습니다. 지훈가 바닥에서 연필을 주워서",383,1,15,17,18,20,29,31,40,41, 지, 예, 지, 지, 예, 예,ablation, 지,0.0845,0.0618,0.0845
"어느 화창한 날, 식당에서 다은과 하은가 산책을 했습니다. 하은가 바닥에서 선물을 주워서",342,1,14,16,17,19,28,30,38,39, 하, 다, 하, 하, 다, 다,eval, 보,0.0815,0.0386,0.0071
놀이터에 서연과 하준가 함께 도착했습니다. 하준는 미리 준비한 공을 내밀며,171,1,5,7,8,10,16,18,27,28, 하, 서, 하, 하, 서, 서,eval, 도,0.1895,0.0349,0.0107
도서관에 수진과 하은가 방문했습니다. 하은는 기념품으로 산 공을 조심스럽게,921,1,5,7,8,10,14,16,29,30, 하, 수, 하, 하, 수, 수,ablation, 들,0.2852,0.0161,0.0016
영화관에서 지호와 주원가 쇼핑을 했습니다. 주원가 새로 산 공을 포장해서,461,1,5,7,8,10,20,22,30,31, 주, 지, 주, 주, 지, 지,ablation, 주,0.4277,0.0698,0.4277
영화관에서 가은과 성민가 게임을 했습니다. 벌칙으로 성민가 지갑을 건네며,866,1,5,7,8,10,22,24,30,31, 성, 가, 성, 성, 가, 가,ablation, 성,0.0957,0.0425,0.0957
공원에 영호와 하은가 방문했습니다. 하은는 기념품으로 산 사과를 조심스럽게,915,1,4,6,7,9,13,15,29,30, 하, 영, 하, 하, 영, 영,ablation, 들,0.1865,0.001,0.0012
