prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Entonces, Eva y Daniel tuvieron una larga discusión. Después Cristina le dijo a",775,1,4,5,6,7,8,18,19,21,22, Carmen, Bruno, Carmen, Carmen, Bruno, Bruno,ablation, Eva,0.2969,0.0003,0.002
al hospital al que fueron Alicia y Sean tenía un beso. Hector se lo dio a,865,1,6,7,8,9,10,14,15,18,19, Carmen, Diego, Carmen, Carmen, Diego, Diego,circuit, Alicia,0.2383,0.0002,0.0011
"Cuando Manuel y Miguel consiguieron un balón en a la estación, Alicia decidió dar el objeto a",507,1,3,4,5,6,7,18,19,25,26, Oscar, Carmen, Oscar, Oscar, Carmen, Carmen,eval, su,0.1201,0.0008,0.0009
"Entonces, Ricardo y Clara estaban pensando en ir al hospital. Ivan quería darle un beso a",225,1,4,5,6,7,8,16,17,24,25, Laura, Roberto, Laura, Laura, Roberto, Roberto,ablation, su,0.3496,0.0023,0.0025
"Después de que Max y Megan fueran al jardín, Joel le dio un anillo a",328,1,5,6,7,8,9,15,16,21,22, Oscar, Felix, Oscar, Oscar, Felix, Felix,ablation, Megan,0.4043,0.0,0.0001
"Entonces, Max y Clara estaban pensando en ir al hospital. Alicia quería darle un ordenador a",228,1,4,5,6,7,8,16,17,24,25, Elena, Pablo, Elena, Elena, Pablo, Pablo,ablation, su,0.2734,0.0007,0.0003
"Entonces, Samantha y Felix se divirtieron mucho en al hospital. Bryan le dio un bocadillo a",103,1,4,5,6,7,8,16,17,24,25, María, Gabriel, María, María, Gabriel, Gabriel,ablation, Samantha,0.3965,0.0002,0.0004
"Cuando Lindsay y Miguel consiguieron un balón en al jardín, Jesse decidió dar el objeto a",459,1,3,4,5,6,7,18,19,25,26, Dustin, Diana, Dustin, Dustin, Diana, Diana,ablation, su,0.1943,0.0006,0.0002
"Después de que Samantha y Alejandro fueran al hospital, Justin le dio un hueso a",354,1,5,6,7,8,9,13,14,19,20, María, Antonio, María, María, Antonio, Antonio,ablation, su,0.2285,0.0005,0.0003
"Más tarde, Lucas y Sean fueron al jardín. David le dio un collar a",717,1,5,6,7,8,9,14,15,19,20, Gabriel, Victor, Gabriel, Gabriel, Victor, Victor,ablation, Lucas,0.4648,0.0001,0.0004
"Entonces, Eva y Alison tuvieron una larga discusión. Después Cristina le dijo a",819,1,4,5,6,7,8,18,19,21,22, Andrea, Felix, Andrea, Andrea, Felix, Felix,ablation, Eva,0.2715,0.0001,0.0009
al restaurante al que fueron Lucas y Manuel tenía un balón. Courtney se lo dio a,851,1,7,8,9,10,11,15,16,19,20, Ana, Juan, Ana, Ana, Juan, Juan,ablation, Lucas,0.5547,0.0033,0.0004
"Después del almuerzo, Bradley y Antonio fueron al jardín. Lisa le dio un ordenador a",652,1,8,9,10,11,12,17,18,23,24, Carlos, Dustin, Carlos, Carlos, Dustin, Dustin,eval, Bradley,0.5703,0.0,0.0007
"Entonces, Jesse y Daniel tuvieron una larga discusión, y después Lisa le dijo a",294,1,4,5,6,7,8,19,20,22,23, Elena, Diego, Elena, Elena, Diego, Diego,ablation, Jesse,0.3867,0.0001,0.0002
"Después de que Diego y Rosa fueran a la tienda, Courtney le dio un anillo a",320,1,5,6,7,8,9,15,16,21,22, Ana, Laura, Ana, Ana, Laura, Laura,ablation, Diego,0.6445,0.0006,0.0011
"Después del almuerzo, Shannon y Hugo fueron a la casa. David le dio un ordenador a",692,1,8,9,10,11,12,16,17,22,23, Carlos, Andrea, Carlos, Carlos, Andrea, Andrea,ablation, Shannon,0.3535,0.0002,0.0008
Los amigos Nicole y Diana encontraron un collar en al restaurante. Alicia se lo dio a,917,1,3,4,5,6,7,15,16,19,20, Lola, Kevin, Lola, Lola, Kevin, Kevin,ablation, Nicole,0.3125,0.0004,0.0001
a la oficina al que fueron Travis y Jorge tenía un bocadillo. Pablo se lo dio a,879,1,8,9,10,11,12,18,19,22,23, Martin, Paula, Martin, Martin, Paula, Paula,ablation, Jorge,0.1885,0.0002,0.0003
"Entonces, Ricardo y Tiffany estaban pensando en ir a la tienda. Joel quería darle un anillo a",192,1,4,5,6,7,8,18,19,26,27, Samuel, Kristen, Samuel, Samuel, Kristen, Kristen,ablation, su,0.3203,0.0003,0.0001
"Entonces, Megan y Gloria estaban trabajando en a la tienda. Erica decidió darle un refresco a",134,1,4,5,6,7,8,17,18,26,27, Paula, Antonio, Paula, Paula, Antonio, Antonio,ablation, Megan,0.3672,0.0,0.0001
"Cuando Luis y Sean consiguieron un collar en a la casa, Lucas decidió dar el objeto a",501,1,3,4,5,6,7,16,17,23,24, Rafael, Gabriel, Rafael, Rafael, Gabriel, Gabriel,ablation, su,0.2871,0.0005,0.0003
"Entonces, Sara y José estaban pensando en ir al hospital. Jesse quería darle un refresco a",230,1,4,5,6,7,8,16,17,24,25, Paula, Kenneth, Paula, Paula, Kenneth, Kenneth,ablation, Sara,0.3594,0.0,0.0002
"Cuando Jennifer y Bryan consiguieron un collar en al restaurante, Alicia decidió dar el objeto a",469,1,3,4,5,6,7,16,17,23,24, Diana, Hugo, Diana, Diana, Hugo, Hugo,circuit, su,0.3711,0.0001,0.0004
"Más tarde, Lindsay y Clara fueron al jardín. Lisa le dio un bocadillo a",719,1,5,6,7,8,9,14,15,22,23, Eric, Travis, Eric, Eric, Travis, Travis,ablation, Clara,0.4941,0.0,0.0001
"Cuando Michelle y Kevin consiguieron un bocadillo en a la escuela, Leo decidió dárselo a",415,1,3,4,5,6,7,20,21,27,28, Paula, Rafael, Paula, Paula, Rafael, Rafael,ablation, su,0.2871,0.0001,0.0003
"Entonces, Erica y Diego tuvieron una larga discusión, y después Ivan le dijo a",270,1,4,5,6,7,8,19,20,22,23, Alan, Bruno, Alan, Alan, Bruno, Bruno,ablation, Erica,0.2441,0.0001,0.0003
a la tienda al que fueron Diana y Jorge tenía un balón. Sean se lo dio a,835,1,8,9,10,11,12,16,17,20,21, Jeffrey, Kevin, Jeffrey, Jeffrey, Kevin, Kevin,circuit, Diana,0.3359,0.0004,0.0001
"Después de que Megan y Pablo fueran al restaurante, Vanessa le dio un anillo a",336,1,5,6,7,8,9,14,15,20,21, Alan, Isabel, Alan, Alan, Isabel, Isabel,ablation, Megan,0.7383,0.0,0.0001
a la tienda al que fueron Victor y Antonio tenía un beso. Bryan se lo dio a,833,1,8,9,10,11,12,16,17,20,21, Paula, Kenneth, Paula, Paula, Kenneth, Kenneth,ablation, Victor,0.2109,0.0,0.0006
"Cuando Vanessa y Bryan consiguieron un beso en al jardín, David decidió dárselo a",393,1,3,4,5,6,7,18,19,25,26, Sergio, Martin, Sergio, Sergio, Martin, Martin,ablation, su,0.2441,0.0001,0.0005
"Más tarde, Jesse y Juan fueron a la estación. Tiffany le dio un hueso a",762,1,5,6,7,8,9,14,15,20,21, Jaime, Cody, Jaime, Jaime, Cody, Cody,ablation, Juan,0.3047,0.0002,0.0003
Los amigos Clara y Pablo encontraron un bocadillo en al hospital. Marcos se lo dio a,935,1,3,4,5,6,7,17,18,21,22, Kristen, Amanda, Kristen, Kristen, Amanda, Amanda,ablation, Clara,0.2363,0.0003,0.0
"Cuando Victor y Jorge consiguieron un bocadillo en al jardín, Julia decidió dar el objeto a",463,1,3,4,5,6,7,20,21,27,28, Lola, Jaime, Lola, Lola, Jaime, Jaime,circuit, su,0.1367,0.0002,0.0003
"Después del almuerzo, Alison y Travis fueron a la oficina. Marcos le dio un balón a",683,1,8,9,10,11,12,17,18,23,24, Andrea, Diego, Andrea, Andrea, Diego, Diego,ablation, Travis,0.3008,0.0014,0.0004
"Entonces, Clara y Felix tuvieron una larga discusión. Después Justin le dijo a",813,1,4,5,6,7,8,18,19,21,22, Alan, Rosa, Alan, Alan, Rosa, Rosa,ablation, Clara,0.4062,0.0002,0.0001
"Después del almuerzo, Hugo y Roberto fueron a la escuela. Manuel le dio un refresco a",670,1,8,9,10,11,12,17,18,23,24, Eric, Kevin, Eric, Eric, Kevin, Kevin,ablation, Hugo,0.7578,0.0,0.0
"Mientras Manuel y Victor trabajaban en a la estación, Melissa le dio un refresco a",574,1,3,4,5,6,7,14,15,20,21, José, Jorge, José, José, Jorge, Jorge,ablation, Victor,0.1074,0.0037,0.0029
"Mientras Isabel y Andrea trabajaban en a la oficina, Melissa le dio un bocadillo a",559,1,3,4,5,6,7,14,15,22,23, Oscar, Eric, Oscar, Oscar, Eric, Eric,ablation, su,0.1436,0.0008,0.0006
"Entonces, Jonathan y Felix estaban trabajando en a la tienda. Jennifer decidió darle un bocadillo a",135,1,4,5,6,7,8,17,18,28,29, Dustin, Gloria, Dustin, Dustin, Gloria, Gloria,ablation, su,0.2715,0.0001,0.0
"Entonces, Bryan y Justin tuvieron una larga discusión, y después Ricardo le dijo a",269,1,4,5,6,7,8,19,20,22,23, Jeffrey, José, Jeffrey, Jeffrey, José, José,ablation, Bryan,0.418,0.0005,0.0002
"Entonces, Samantha y Pablo tuvieron una larga discusión, y después Joel le dijo a",273,1,4,5,6,7,8,19,20,22,23, Elena, José, Elena, Elena, José, José,ablation, Samantha,0.3809,0.0007,0.0011
"Mientras Jonathan y Kenneth iban al jardín, Manuel le dio un bocadillo a",591,1,3,4,5,6,7,13,14,21,22, Oscar, María, Oscar, Oscar, María, María,ablation, su,0.1113,0.0059,0.0007
"Mientras Vanessa y Miguel iban al hospital, Julia le dio un beso a",609,1,3,4,5,6,7,11,12,17,18, Jeffrey, Diego, Jeffrey, Jeffrey, Diego, Diego,ablation, su,0.1543,0.0082,0.0001
"Entonces, Ricardo y Mario estaban trabajando en a la escuela. Hector decidió darle un collar a",157,1,4,5,6,7,8,17,18,25,26, Cody, Daniel, Cody, Cody, Daniel, Daniel,ablation, su,0.3887,0.0001,0.0
Los amigos Hugo y José encontraron un bocadillo en a la casa. Eva se lo dio a,951,1,3,4,5,6,7,18,19,22,23, Sergio, Kenneth, Sergio, Sergio, Kenneth, Kenneth,ablation, su,0.3203,0.0,0.002
"Entonces, Kristen y Jorge tuvieron una larga discusión. Después Sara le dijo a",803,1,4,5,6,7,8,18,19,21,22, Martin, Samuel, Martin, Martin, Samuel, Samuel,ablation, Jorge,0.2754,0.0001,0.0002
Los amigos Kristen y Kimberly encontraron un refresco en a la casa. Alison se lo dio a,950,1,3,4,5,6,7,16,17,20,21, Carlos, Alejandro, Carlos, Carlos, Alejandro, Alejandro,ablation, su,0.2539,0.0002,0.0003
"Entonces, Max y Vanessa tuvieron una larga discusión. Después Leo le dijo a",803,1,4,5,6,7,8,18,19,21,22, Kimberly, Lindsay, Kimberly, Kimberly, Lindsay, Lindsay,circuit, Max,0.4355,0.0,0.0
"Entonces, Manuel y Clara fueron a la oficina. Cristina le dio un hueso a",42,1,4,5,6,7,8,13,14,19,20, Carmen, José, Carmen, Carmen, José, José,ablation, Clara,0.2217,0.0018,0.0005
"Entonces, Kimberly y Martin estaban pensando en ir a la escuela. Marcos quería darle un ordenador a",220,1,4,5,6,7,8,18,19,26,27, Ana, Oscar, Ana, Ana, Oscar, Oscar,ablation, su,0.4082,0.0002,0.0008
"Mientras Bradley y Mario trabajaban en a la escuela, Lindsay le dio un beso a",537,1,3,4,5,6,7,14,15,20,21, Alan, Dustin, Alan, Alan, Dustin, Dustin,eval, Mario,0.3027,0.0001,0.0005
a la oficina al que fueron Lucas y Brian tenía un bocadillo. Lisa se lo dio a,879,1,8,9,10,11,12,18,19,22,23, José, Lindsay, José, José, Lindsay, Lindsay,eval, Brian,0.377,0.0,0.0001
"Entonces, Andrea y Elena se divirtieron mucho en a la estación. Megan le dio un beso a",121,1,4,5,6,7,8,18,19,24,25, Sergio, Oscar, Sergio, Sergio, Oscar, Oscar,eval, Andrea,0.3164,0.0001,0.0012
"Cuando Travis y Samuel consiguieron un beso en a la estación, Ricardo decidió dárselo a",441,1,3,4,5,6,7,18,19,25,26, Kelly, Carmen, Kelly, Kelly, Carmen, Carmen,ablation, su,0.2051,0.0006,0.0002
"Entonces, Tiffany y Bryan estaban trabajando en a la tienda. Cristina decidió darle un balón a",131,1,4,5,6,7,8,17,18,26,27, Kelly, Roberto, Kelly, Kelly, Roberto, Roberto,ablation, Bryan,0.2754,0.0002,0.0001
"Entonces, Jesse y Hugo tuvieron una larga discusión. Después Max le dijo a",776,1,4,5,6,7,8,18,19,21,22, María, Cody, María, María, Cody, Cody,ablation, Jesse,0.2891,0.0001,0.0004
Los amigos Sara y Jonathan encontraron un anillo en al restaurante. Melissa se lo dio a,912,1,3,4,5,6,7,16,17,20,21, Felix, Pablo, Felix, Felix, Pablo, Pablo,ablation, Sara,0.2891,0.0007,0.0
"Mientras Samantha y Juan iban a la casa, Leo le dio un bocadillo a",631,1,3,4,5,6,7,12,13,20,21, Martin, Gloria, Martin, Martin, Gloria, Gloria,ablation, su,0.1074,0.0002,0.0005
"Después de que Lindsay y Samantha fueran al restaurante, Melissa le dio un beso a",337,1,5,6,7,8,9,14,15,20,21, Antonio, Kristen, Antonio, Antonio, Kristen, Kristen,ablation, Lindsay,0.416,0.0001,0.0
al hospital al que fueron Leo y Lindsay tenía un hueso. Hector se lo dio a,866,1,6,7,8,9,10,14,15,18,19, Carmen, Felix, Carmen, Carmen, Felix, Felix,eval, Leo,0.377,0.0002,0.0002
"Cuando Bradley y Diana consiguieron un bocadillo en a la oficina, Manuel decidió dar el objeto a",495,1,3,4,5,6,7,20,21,27,28, Rosa, Samuel, Rosa, Rosa, Samuel, Samuel,circuit, su,0.1089,0.0007,0.0002
"Después del almuerzo, Clara y Isabel fueron a la tienda. Alison le dio un bocadillo a",647,1,8,9,10,11,12,17,18,25,26, Rosa, Jorge, Rosa, Rosa, Jorge, Jorge,ablation, Clara,0.3066,0.0003,0.0004
"Cuando Hugo y Victor consiguieron un anillo en a la escuela, Manuel decidió dárselo a",408,1,3,4,5,6,7,18,19,25,26, Alan, Rosa, Alan, Alan, Rosa, Rosa,ablation, su,0.3809,0.0024,0.0005
"Después de que Vanessa y Amanda fueran al restaurante, Brian le dio un beso a",337,1,5,6,7,8,9,14,15,20,21, Bruno, Miguel, Bruno, Bruno, Miguel, Miguel,ablation, Vanessa,0.5195,0.0001,0.0
"Entonces, Juan y Jorge tuvieron una larga discusión. Después Amanda le dijo a",819,1,4,5,6,7,8,18,19,21,22, Oscar, María, Oscar, Oscar, María, María,ablation, Juan,0.4121,0.0055,0.0003
"Mientras Alison y Kimberly iban al restaurante, Erin le dio un collar a",597,1,3,4,5,6,7,12,13,17,18, Kevin, Jaime, Kevin, Kevin, Jaime, Jaime,circuit, Alison,0.2617,0.0001,0.0005
"Más tarde, Pablo y Daniel fueron al hospital. Lucas le dio un beso a",737,1,5,6,7,8,9,12,13,18,19, Lola, Alejandro, Lola, Lola, Alejandro, Alejandro,ablation, su,0.2051,0.0008,0.0005
"Entonces, Alicia y Melissa estaban pensando en ir a la tienda. Courtney quería darle un refresco a",198,1,4,5,6,7,8,18,19,26,27, José, Alison, José, José, Alison, Alison,circuit, su,0.3535,0.0006,0.0001
"Cuando Michelle y Shannon consiguieron un bocadillo en al hospital, Leo decidió dárselo a",423,1,3,4,5,6,7,18,19,25,26, Oscar, Mario, Oscar, Oscar, Mario, Mario,ablation, su,0.1426,0.0002,0.0005
"Mientras Sara y Juan trabajaban en al restaurante, Lisa le dio un balón a",531,1,3,4,5,6,7,13,14,19,20, Carmen, Cody, Carmen, Carmen, Cody, Cody,eval, su,0.2168,0.0,0.0009
"Cuando Justin y Alison consiguieron un anillo en al hospital, Erin decidió dárselo a",416,1,3,4,5,6,7,16,17,23,24, Daniel, Hugo, Daniel, Daniel, Hugo, Hugo,ablation, su,0.2676,0.0001,0.0025
"Después de que Max y Samantha fueran a la tienda, David le dio un balón a",323,1,5,6,7,8,9,15,16,21,22, Martin, Kelly, Martin, Martin, Kelly, Kelly,ablation, Max,0.4961,0.0001,0.0006
"Entonces, Max y Marcos fueron a la oficina. Julia le dio un balón a",43,1,4,5,6,7,8,13,14,19,20, Kenneth, Shannon, Kenneth, Kenneth, Shannon, Shannon,ablation, Max,0.5117,0.0,0.0
"Entonces, Shannon y Juan estaban trabajando en al hospital. Jesse decidió darle un balón a",163,1,4,5,6,7,8,15,16,24,25, Alan, Alejandro, Alan, Alan, Alejandro, Alejandro,eval, Juan,0.1943,0.0003,0.0002
"Entonces, Vanessa y Megan estaban pensando en ir al hospital. Ivan quería darle un balón a",227,1,4,5,6,7,8,16,17,24,25, Kevin, Clara, Kevin, Kevin, Clara, Clara,ablation, su,0.2715,0.0005,0.0013
"Entonces, Lisa y Jonathan tuvieron una larga discusión, y después Ivan le dijo a",289,1,4,5,6,7,8,19,20,22,23, Alan, Hugo, Alan, Alan, Hugo, Hugo,ablation, Lisa,0.2852,0.0001,0.001
"Entonces, Ricardo y Pablo estaban pensando en ir al jardín. Leo quería darle un anillo a",200,1,4,5,6,7,8,18,19,26,27, Jaime, Diego, Jaime, Jaime, Diego, Diego,ablation, su,0.2207,0.0007,0.0001
"Cuando Lisa y Pedro consiguieron un anillo en al restaurante, David decidió dárselo a",400,1,3,4,5,6,7,17,18,24,25, Jeffrey, Alejandro, Jeffrey, Jeffrey, Alejandro, Alejandro,ablation, su,0.3711,0.0002,0.0001
"Después del almuerzo, Pablo y Kevin fueron a la oficina. Erica le dio un refresco a",686,1,8,9,10,11,12,17,18,23,24, Sergio, Antonio, Sergio, Sergio, Antonio, Antonio,ablation, Pablo,0.5859,0.0002,0.0008
"Entonces, Juan y Andrea se divirtieron mucho en a la escuela. Lucas le dio un collar a",93,1,4,5,6,7,8,18,19,23,24, Rosa, Dustin, Rosa, Rosa, Dustin, Dustin,ablation, Andrea,0.3906,0.0,0.0006
"Más tarde, Brian y Miguel fueron al restaurante. Ricardo le dio un hueso a",722,1,5,6,7,8,9,13,14,19,20, Rosa, José, Rosa, Rosa, José, José,ablation, Brian,0.4258,0.001,0.0001
"Entonces, Amanda y Bruno se divirtieron mucho en a la escuela. Courtney le dio un refresco a",94,1,4,5,6,7,8,18,19,24,25, Alan, Dustin, Alan, Alan, Dustin, Dustin,ablation, Amanda,0.5117,0.0001,0.0006
"Entonces, Joel y Lisa tuvieron una larga discusión, y después Courtney le dijo a",280,1,4,5,6,7,8,19,20,22,23, Alan, Kevin, Alan, Alan, Kevin, Kevin,ablation, Joel,0.4922,0.001,0.0005
"Entonces, Luis y Tiffany tuvieron una larga discusión, y después Hector le dijo a",267,1,4,5,6,7,8,19,20,22,23, Amanda, Marcos, Amanda, Amanda, Marcos, Marcos,ablation, Luis,0.2852,0.0005,0.0009
"Entonces, Jesse y Alejandro estaban trabajando en a la oficina. Tiffany decidió darle un collar a",173,1,4,5,6,7,8,17,18,25,26, Carmen, Jaime, Carmen, Carmen, Jaime, Jaime,ablation, su,0.2617,0.0004,0.0002
"Después del almuerzo, Lisa y Erin fueron al jardín. Leo le dio un bocadillo a",655,1,8,9,10,11,12,17,18,25,26, Carlos, Elena, Carlos, Carlos, Elena, Elena,ablation, Lisa,0.3086,0.0001,0.0004
"Mientras Lucas y Marcos iban al hospital, Joel le dio un anillo a",608,1,3,4,5,6,7,11,12,17,18, Jeffrey, Roberto, Jeffrey, Jeffrey, Roberto, Roberto,ablation, su,0.0806,0.0008,0.0
"Entonces, Michelle y Clara se divirtieron mucho en a la tienda. Brian le dio un refresco a",70,1,4,5,6,7,8,18,19,24,25, Sergio, Diego, Sergio, Sergio, Diego, Diego,eval, Michelle,0.459,0.0,0.0001
"Mientras Roberto y Dustin trabajaban en al hospital, Nicole le dio un balón a",547,1,3,4,5,6,7,12,13,18,19, Sergio, Laura, Sergio, Sergio, Laura, Laura,ablation, su,0.2051,0.0008,0.0005
"Entonces, Sara y Travis estaban trabajando en al jardín. Courtney decidió darle un beso a",137,1,4,5,6,7,8,17,18,26,27, Oscar, Miguel, Oscar, Oscar, Miguel, Miguel,ablation, Sara,0.4023,0.0001,0.0001
"Entonces, Marcos y Bradley estaban pensando en ir a la escuela. Max quería darle un ordenador a",220,1,4,5,6,7,8,18,19,26,27, Ana, Roberto, Ana, Ana, Roberto, Roberto,ablation, Marcos,0.2188,0.0004,0.0005
a la tienda al que fueron Jennifer y Gloria tenía un balón. Pedro se lo dio a,835,1,8,9,10,11,12,16,17,20,21, Ana, Carmen, Ana, Ana, Carmen, Carmen,ablation, Jennifer,0.4023,0.0002,0.0021
"Entonces, Eva y Bryan tuvieron una larga discusión, y después Brian le dijo a",313,1,4,5,6,7,8,19,20,22,23, Alan, Travis, Alan, Alan, Travis, Travis,ablation, Eva,0.4121,0.0001,0.0002
"Mientras Lindsay y Kristen trabajaban en a la casa, Brian le dio un anillo a",560,1,3,4,5,6,7,13,14,19,20, Andrea, Samuel, Andrea, Andrea, Samuel, Samuel,ablation, Lindsay,0.1621,0.0002,0.0011
a la escuela al que fueron Pedro y Isabel tenía un hueso. Marcos se lo dio a,858,1,8,9,10,11,12,16,17,20,21, Ana, Oscar, Ana, Ana, Oscar, Oscar,ablation, Pedro,0.2871,0.0001,0.0008
"Después de que Jennifer y Jonathan fueran a la casa, Nicole le dio un bocadillo a",375,1,5,6,7,8,9,14,15,22,23, Kenneth, Clara, Kenneth, Kenneth, Clara, Clara,ablation, Jennifer,0.3184,0.0002,0.0002
"Mientras Erin y Alison iban al hospital, David le dio un collar a",613,1,3,4,5,6,7,11,12,16,17, Samuel, Juan, Samuel, Samuel, Juan, Juan,eval, su,0.1006,0.0002,0.0002
"Entonces, Sean y Lindsay tuvieron una larga discusión. Después Lisa le dijo a",778,1,4,5,6,7,8,18,19,21,22, Ana, Daniel, Ana, Ana, Daniel, Daniel,ablation, Sean,0.4336,0.0004,0.0002
"Después de que Lucas y Amanda fueran al jardín, Alicia le dio un balón a",331,1,5,6,7,8,9,15,16,21,22, María, Bruno, María, María, Bruno, Bruno,ablation, Lucas,0.7148,0.0001,0.0002
"Más tarde, Alison y Bradley fueron al hospital. Brian le dio un ordenador a",740,1,5,6,7,8,9,12,13,18,19, Paula, Kimberly, Paula, Paula, Kimberly, Kimberly,eval, Alison,0.5391,0.0,0.0002
"Cuando Erica y Lindsay consiguieron un collar en al restaurante, Lisa decidió dárselo a",405,1,3,4,5,6,7,16,17,23,24, Sergio, Kimberly, Sergio, Sergio, Kimberly, Kimberly,ablation, su,0.3379,0.0002,0.0001
"Entonces, José y Antonio estaban pensando en ir al jardín. Mario quería darle un bocadillo a",207,1,4,5,6,7,8,18,19,28,29, Eric, Carlos, Eric, Eric, Carlos, Carlos,ablation, José,0.2988,0.0035,0.0001
"Cuando Clara y Pablo consiguieron un refresco en al restaurante, Sean decidió dárselo a",406,1,3,4,5,6,7,17,18,24,25, Laura, Alejandro, Laura, Laura, Alejandro, Alejandro,ablation, su,0.252,0.0003,0.0013
"Entonces, Jesse y Bradley estaban pensando en ir a la oficina. Alicia quería darle un balón a",235,1,4,5,6,7,8,18,19,26,27, Lola, José, Lola, Lola, José, José,ablation, su,0.1689,0.0005,0.0003
"Entonces, Melissa y Eva fueron al jardín. Lucas le dio un ordenador a",12,1,4,5,6,7,8,13,14,19,20, María, Jorge, María, María, Jorge, Jorge,ablation, Melissa,0.2354,0.0012,0.0017
a la oficina al que fueron Hector y Tiffany tenía un balón. Ivan se lo dio a,875,1,8,9,10,11,12,16,17,20,21, Carlos, Isabel, Carlos, Carlos, Isabel, Isabel,ablation, Hector,0.5859,0.0001,0.0009
a la casa al que fueron Roberto y Gloria tenía un balón. Ricardo se lo dio a,883,1,7,8,9,10,11,15,16,19,20, Paula, José, Paula, Paula, José, José,ablation, su,0.2041,0.0058,0.0007
Los amigos Roberto y Andrea encontraron un beso en a la escuela. Juan se lo dio a,921,1,3,4,5,6,7,17,18,21,22, Kelly, Elena, Kelly, Kelly, Elena, Elena,ablation, su,0.1406,0.0027,0.0001
