prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Entonces, Isabel y Gabriel estaban trabajando en a la escuela. Gabriel decidió darle un hueso a",154,1,4,5,6,7,8,17,18,26,27, Gabriel, Isabel, Gabriel, Gabriel, Isabel, Isabel,circuit, su,0.4199,0.2559,0.0008
"Entonces, Kristen y Roberto estaban trabajando en a la tienda. Roberto decidió darle un bocadillo a",135,1,4,5,6,7,8,17,18,28,29, Roberto, Kristen, Roberto, Roberto, Kristen, Kristen,ablation, Kristen,0.4512,0.4512,0.0004
"Cuando Antonio y Rosa consiguieron un hueso en a la estación, Rosa decidió dárselo a",442,1,3,4,5,6,7,18,19,25,26, Rosa, Antonio, Rosa, Rosa, Antonio, Antonio,ablation, Antonio,0.4297,0.4297,0.0008
"Entonces, Felix y Rafael estaban trabajando en a la oficina. Rafael decidió darle un collar a",173,1,4,5,6,7,8,17,18,25,26, Rafael, Felix, Rafael, Rafael, Felix, Felix,ablation, su,0.3965,0.2559,0.0002
"Entonces, Juan y Kenneth tuvieron una larga discusión, y después Kenneth le dijo a",281,1,4,5,6,7,8,19,20,22,23, Kenneth, Juan, Kenneth, Kenneth, Juan, Juan,circuit, Juan,0.7227,0.7227,0.0006
"Cuando Oscar y Alan consiguieron un bocadillo en al hospital, Alan decidió dárselo a",423,1,3,4,5,6,7,18,19,25,26, Alan, Oscar, Alan, Alan, Oscar, Oscar,ablation, Oscar,0.4355,0.4355,0.0002
"Mientras Isabel y Andrea trabajaban en al restaurante, Andrea le dio un collar a",533,1,3,4,5,6,7,13,14,18,19, Andrea, Isabel, Andrea, Andrea, Isabel, Isabel,ablation, Isabel,0.5547,0.5547,0.0003
"Cuando Travis y Mario consiguieron un refresco en al hospital, Mario decidió dar el objeto a",486,1,3,4,5,6,7,16,17,23,24, Mario, Travis, Mario, Mario, Travis, Travis,circuit, su,0.1641,0.1357,0.0005
"Entonces, Gabriel y Oscar fueron a la oficina. Oscar le dio un refresco a",46,1,4,5,6,7,8,13,14,19,20, Oscar, Gabriel, Oscar, Oscar, Gabriel, Gabriel,ablation, Gabriel,0.5312,0.5312,0.0014
"Después del almuerzo, Amanda y Samuel fueron al jardín. Samuel le dio un balón a",651,1,8,9,10,11,12,17,18,23,24, Samuel, Amanda, Samuel, Samuel, Amanda, Amanda,ablation, Amanda,0.7422,0.7422,0.0012
"Entonces, Rafael y Ana tuvieron una larga discusión, y después Ana le dijo a",316,1,4,5,6,7,8,19,20,22,23, Ana, Rafael, Ana, Ana, Rafael, Rafael,ablation, Rafael,0.5078,0.5078,0.0099
"Más tarde, Kristen y Carmen fueron a la estación. Carmen le dio un hueso a",762,1,5,6,7,8,9,14,15,20,21, Carmen, Kristen, Carmen, Carmen, Kristen, Kristen,eval, Kristen,0.1826,0.1826,0.0017
"Entonces, Juan y Martin tuvieron una larga discusión, y después Martin le dijo a",306,1,4,5,6,7,8,19,20,22,23, Martin, Juan, Martin, Martin, Juan, Juan,ablation, Juan,0.7422,0.7422,0.0004
Los amigos Mario y Roberto encontraron un anillo en al restaurante. Roberto se lo dio a,912,1,3,4,5,6,7,16,17,20,21, Roberto, Mario, Roberto, Roberto, Mario, Mario,ablation, Mario,0.6445,0.6445,0.0004
"Mientras Elena y Jeffrey iban a la escuela, Jeffrey le dio un anillo a",600,1,3,4,5,6,7,13,14,19,20, Jeffrey, Elena, Jeffrey, Jeffrey, Elena, Elena,ablation, Elena,0.7617,0.7617,0.0
"Mientras Kimberly y Sergio iban al jardín, Sergio le dio un refresco a",590,1,3,4,5,6,7,13,14,19,20, Sergio, Kimberly, Sergio, Sergio, Kimberly, Kimberly,ablation, Kimberly,0.6211,0.6211,0.0001
"Entonces, Jesse y Clara estaban pensando en ir a la casa. Clara quería darle un balón a",243,1,4,5,6,7,8,17,18,25,26, Clara, Jesse, Clara, Clara, Jesse, Jesse,ablation, su,0.1768,0.1465,0.006
Los amigos Miguel y Alan encontraron un refresco en a la oficina. Alan se lo dio a,942,1,3,4,5,6,7,17,18,21,22, Alan, Miguel, Alan, Alan, Miguel, Miguel,ablation, Miguel,0.8555,0.8555,0.0001
"Entonces, Alison y Laura se divirtieron mucho en a la oficina. Laura le dio un ordenador a",108,1,4,5,6,7,8,18,19,24,25, Laura, Alison, Laura, Laura, Alison, Alison,ablation, Alison,0.7852,0.7852,0.0011
"Entonces, José y Dustin se divirtieron mucho en al hospital. Dustin le dio un anillo a",96,1,4,5,6,7,8,16,17,22,23, Dustin, José, Dustin, Dustin, José, José,ablation, su,0.1484,0.1152,0.0027
"Mientras Kimberly y Miguel trabajaban en a la oficina, Miguel le dio un ordenador a",556,1,3,4,5,6,7,14,15,20,21, Miguel, Kimberly, Miguel, Miguel, Kimberly, Kimberly,ablation, Kimberly,0.6328,0.6328,0.0003
"Mientras Isabel y María trabajaban en a la tienda, María le dio un refresco a",518,1,3,4,5,6,7,14,15,20,21, María, Isabel, María, María, Isabel, Isabel,ablation, un,0.3926,0.0498,0.0012
"Entonces, Paula y Kelly estaban pensando en ir a la oficina. Kelly quería darle un ordenador a",236,1,4,5,6,7,8,18,19,26,27, Kelly, Paula, Kelly, Kelly, Paula, Paula,ablation, Paula,0.4746,0.4746,0.0009
"Cuando Clara y Victor consiguieron un refresco en a la tienda, Victor decidió dar el objeto a",454,1,3,4,5,6,7,18,19,25,26, Victor, Clara, Victor, Victor, Clara, Clara,ablation, Clara,0.3008,0.3008,0.0014
"Entonces, Amanda y Kevin estaban trabajando en a la oficina. Kevin decidió darle un collar a",173,1,4,5,6,7,8,17,18,25,26, Kevin, Amanda, Kevin, Kevin, Amanda, Amanda,ablation, Amanda,0.75,0.75,0.0003
"Entonces, Carmen y Jeffrey tuvieron una larga discusión. Después Jeffrey le dijo a",771,1,4,5,6,7,8,18,19,21,22, Jeffrey, Carmen, Jeffrey, Jeffrey, Carmen, Carmen,ablation, Carmen,0.5625,0.5625,0.0005
"Cuando José y Carmen consiguieron un collar en al jardín, Carmen decidió dárselo a",397,1,3,4,5,6,7,17,18,24,25, Carmen, José, Carmen, Carmen, José, José,ablation, su,0.4023,0.1904,0.0031
"Entonces, Mario y Jaime estaban pensando en ir a la estación. Jaime quería darle un balón a",251,1,4,5,6,7,8,18,19,26,27, Jaime, Mario, Jaime, Jaime, Mario, Mario,circuit, su,0.4004,0.332,0.0003
"Después de que Amanda y Gloria fueran a la tienda, Gloria le dio un bocadillo a",327,1,5,6,7,8,9,15,16,23,24, Gloria, Amanda, Gloria, Gloria, Amanda, Amanda,ablation, Amanda,0.418,0.418,0.0002
al restaurante al que fueron Jorge y Carlos tenía un bocadillo. Carlos se lo dio a,855,1,7,8,9,10,11,17,18,21,22, Carlos, Jorge, Carlos, Carlos, Jorge, Jorge,ablation, Jorge,0.5352,0.5352,0.0019
"Entonces, Martin y Ana tuvieron una larga discusión. Después Ana le dijo a",770,1,4,5,6,7,8,18,19,21,22, Ana, Martin, Ana, Ana, Martin, Martin,ablation, Martin,0.6758,0.6758,0.0015
"Mientras José y Kelly trabajaban en a la estación, Kelly le dio un bocadillo a",575,1,3,4,5,6,7,14,15,22,23, Kelly, José, Kelly, Kelly, José, José,ablation, José,0.5898,0.5898,0.0009
"Entonces, Antonio y Jeffrey se divirtieron mucho en a la estación. Jeffrey le dio un bocadillo a",127,1,4,5,6,7,8,18,19,26,27, Jeffrey, Antonio, Jeffrey, Jeffrey, Antonio, Antonio,ablation, Antonio,0.7773,0.7773,0.0002
"Después de que Oscar y Sergio fueran a la estación, Sergio le dio un refresco a",382,1,5,6,7,8,9,15,16,21,22, Sergio, Oscar, Sergio, Sergio, Oscar, Oscar,eval, Oscar,0.4707,0.4707,0.0008
"Entonces, Cody y Oscar fueron a la escuela. Oscar le dio un balón a",27,1,4,5,6,7,8,13,14,19,20, Oscar, Cody, Oscar, Oscar, Cody, Cody,ablation, Cody,0.7578,0.7578,0.0004
"Entonces, Kelly y Rosa tuvieron una larga discusión, y después Rosa le dijo a",293,1,4,5,6,7,8,19,20,22,23, Rosa, Kelly, Rosa, Rosa, Kelly, Kelly,ablation, Kelly,0.543,0.543,0.0006
Los amigos Samuel y Oscar encontraron un bocadillo en a la tienda. Oscar se lo dio a,903,1,3,4,5,6,7,19,20,23,24, Oscar, Samuel, Oscar, Oscar, Samuel, Samuel,ablation, Samuel,0.7305,0.7305,0.0003
"Entonces, Bruno y Laura estaban pensando en ir al jardín. Laura quería darle un beso a",201,1,4,5,6,7,8,18,19,26,27, Laura, Bruno, Laura, Laura, Bruno, Bruno,ablation, Bruno,0.6406,0.6406,0.0015
"Entonces, Jaime y Kelly se divirtieron mucho en a la estación. Kelly le dio un collar a",125,1,4,5,6,7,8,18,19,23,24, Kelly, Jaime, Kelly, Kelly, Jaime, Jaime,ablation, Jaime,0.4395,0.4395,0.0006
"Después de que Bruno y Andrea fueran a la tienda, Andrea le dio un beso a",321,1,5,6,7,8,9,15,16,21,22, Andrea, Bruno, Andrea, Andrea, Bruno, Bruno,ablation, Bruno,0.7109,0.7109,0.0016
"Entonces, Kimberly y Carlos fueron al hospital. Carlos le dio un beso a",33,1,4,5,6,7,8,11,12,17,18, Carlos, Kimberly, Carlos, Carlos, Kimberly, Kimberly,ablation, su,0.4688,0.25,0.0005
"Cuando Roberto y Gloria consiguieron un hueso en al restaurante, Gloria decidió dárselo a",402,1,3,4,5,6,7,17,18,24,25, Gloria, Roberto, Gloria, Gloria, Roberto, Roberto,circuit, su,0.4551,0.0894,0.0002
"Entonces, Daniel y José tuvieron una larga discusión, y después José le dijo a",313,1,4,5,6,7,8,19,20,22,23, José, Daniel, José, José, Daniel, Daniel,ablation, Daniel,0.7734,0.7734,0.002
"Cuando Samuel y Paula consiguieron un refresco en a la estación, Paula decidió dárselo a",446,1,3,4,5,6,7,18,19,25,26, Paula, Samuel, Paula, Paula, Samuel, Samuel,circuit, Samuel,0.4023,0.4023,0.0004
"Entonces, José y Antonio estaban trabajando en a la escuela. Antonio decidió darle un anillo a",152,1,4,5,6,7,8,17,18,26,27, Antonio, José, Antonio, Antonio, José, José,ablation, José,0.418,0.418,0.0005
a la escuela al que fueron Travis y Alejandro tenía un balón. Alejandro se lo dio a,859,1,8,9,10,11,12,16,17,20,21, Alejandro, Travis, Alejandro, Alejandro, Travis, Travis,ablation, Travis,0.7891,0.7891,0.0001
"Entonces, Isabel y Bruno tuvieron una larga discusión. Después Bruno le dijo a",773,1,4,5,6,7,8,18,19,21,22, Bruno, Isabel, Bruno, Bruno, Isabel, Isabel,ablation, Isabel,0.4102,0.4102,0.0016
"Entonces, Samuel y Rafael estaban trabajando en al jardín. Rafael decidió darle un balón a",139,1,4,5,6,7,8,17,18,26,27, Rafael, Samuel, Rafael, Rafael, Samuel, Samuel,eval, Samuel,0.5742,0.5742,0.0002
"Mientras Mario y Rosa iban al hospital, Rosa le dio un refresco a",614,1,3,4,5,6,7,11,12,17,18, Rosa, Mario, Rosa, Rosa, Mario, Mario,ablation, Mario,0.6992,0.6992,0.0003
"Después del almuerzo, Rafael y María fueron a la oficina. María le dio un bocadillo a",687,1,8,9,10,11,12,17,18,25,26, María, Rafael, María, María, Rafael, Rafael,ablation, Rafael,0.6367,0.6367,0.0038
"Entonces, Mario y Felix estaban trabajando en al restaurante. Felix decidió darle un refresco a",150,1,4,5,6,7,8,16,17,25,26, Felix, Mario, Felix, Felix, Mario, Mario,ablation, Mario,0.5977,0.5977,0.0002
"Entonces, Antonio y Rafael estaban trabajando en al restaurante. Rafael decidió darle un bocadillo a",151,1,4,5,6,7,8,16,17,27,28, Rafael, Antonio, Rafael, Rafael, Antonio, Antonio,ablation, Antonio,0.6055,0.6055,0.0003
"Entonces, Paula y Kelly fueron al restaurante. Kelly le dio un bocadillo a",23,1,4,5,6,7,8,12,13,20,21, Kelly, Paula, Kelly, Kelly, Paula, Paula,eval, su,0.2988,0.2812,0.0024
"Entonces, María y Lola tuvieron una larga discusión. Después Lola le dijo a",804,1,4,5,6,7,8,18,19,21,22, Lola, María, Lola, Lola, María, María,circuit, María,0.4961,0.4961,0.0004
"Entonces, Kenneth y Carlos estaban pensando en ir a la oficina. Carlos quería darle un hueso a",234,1,4,5,6,7,8,18,19,26,27, Carlos, Kenneth, Carlos, Carlos, Kenneth, Kenneth,ablation, su,0.3242,0.127,0.0013
"Entonces, Elena y Alan tuvieron una larga discusión, y después Alan le dijo a",260,1,4,5,6,7,8,19,20,22,23, Alan, Elena, Alan, Alan, Elena, Elena,circuit, Elena,0.707,0.707,0.0002
"Después del almuerzo, Alejandro y Sergio fueron a la escuela. Sergio le dio un collar a",669,1,8,9,10,11,12,17,18,22,23, Sergio, Alejandro, Sergio, Sergio, Alejandro, Alejandro,ablation, Alejandro,0.8086,0.8086,0.0001
Los amigos Samuel y Dustin encontraron un collar en a la oficina. Dustin se lo dio a,941,1,3,4,5,6,7,16,17,20,21, Dustin, Samuel, Dustin, Dustin, Samuel, Samuel,ablation, Samuel,0.5117,0.5117,0.0001
"Entonces, Gloria y Kelly tuvieron una larga discusión, y después Kelly le dijo a",293,1,4,5,6,7,8,19,20,22,23, Kelly, Gloria, Kelly, Kelly, Gloria, Gloria,ablation, Gloria,0.4863,0.4863,0.0024
"Entonces, Samantha y Andrea se divirtieron mucho en a la tienda. Andrea le dio un hueso a",66,1,4,5,6,7,8,18,19,24,25, Andrea, Samantha, Andrea, Andrea, Samantha, Samantha,ablation, su,0.2656,0.207,0.0002
"Entonces, Elena y Antonio tuvieron una larga discusión. Después Antonio le dijo a",779,1,4,5,6,7,8,18,19,21,22, Antonio, Elena, Antonio, Antonio, Elena, Elena,ablation, Elena,0.707,0.707,0.0004
"Mientras Miguel y Jorge trabajaban en al hospital, Jorge le dio un beso a",545,1,3,4,5,6,7,12,13,18,19, Jorge, Miguel, Jorge, Jorge, Miguel, Miguel,ablation, una,0.2598,0.1904,0.0016
"Cuando Diana y María consiguieron un beso en a la oficina, María decidió dárselo a",425,1,3,4,5,6,7,18,19,25,26, María, Diana, María, María, Diana, Diana,ablation, su,0.3398,0.1172,0.004
"Después del almuerzo, Bradley y Eric fueron a la escuela. Eric le dio un balón a",667,1,8,9,10,11,12,17,18,23,24, Eric, Bradley, Eric, Eric, Bradley, Bradley,eval, Bradley,0.8242,0.8242,0.0
"Mientras Jorge y Sergio iban a la casa, Sergio le dio un beso a",625,1,3,4,5,6,7,12,13,18,19, Sergio, Jorge, Sergio, Sergio, Jorge, Jorge,circuit, Jorge,0.3008,0.3008,0.0033
"Cuando Mario y Martin consiguieron un beso en al restaurante, Martin decidió dar el objeto a",465,1,3,4,5,6,7,17,18,24,25, Martin, Mario, Martin, Martin, Mario, Mario,ablation, Mario,0.3789,0.3789,0.0051
"Cuando Antonio y Oscar consiguieron un ordenador en al restaurante, Oscar decidió dárselo a",404,1,3,4,5,6,7,17,18,24,25, Oscar, Antonio, Oscar, Oscar, Antonio, Antonio,ablation, Antonio,0.2969,0.2969,0.0011
"Entonces, Kevin y Jeffrey tuvieron una larga discusión, y después Jeffrey le dijo a",277,1,4,5,6,7,8,19,20,22,23, Jeffrey, Kevin, Jeffrey, Jeffrey, Kevin, Kevin,ablation, Kevin,0.4297,0.4297,0.0031
"Mientras Shannon y Elena iban a la estación, Elena le dio un bocadillo a",639,1,3,4,5,6,7,13,14,21,22, Elena, Shannon, Elena, Elena, Shannon, Shannon,ablation, Shannon,0.7305,0.7305,0.0002
"Entonces, Alejandro y Martin se divirtieron mucho en al restaurante. Martin le dio un refresco a",86,1,4,5,6,7,8,17,18,23,24, Martin, Alejandro, Martin, Martin, Alejandro, Alejandro,eval, Alejandro,0.6484,0.6484,0.0007
"Entonces, Bruno y Gabriel fueron a la escuela. Gabriel le dio un bocadillo a",31,1,4,5,6,7,8,13,14,21,22, Gabriel, Bruno, Gabriel, Gabriel, Bruno, Bruno,ablation, Bruno,0.8789,0.8789,0.001
"Entonces, Elena y Alan se divirtieron mucho en a la tienda. Alan le dio un beso a",65,1,4,5,6,7,8,18,19,24,25, Alan, Elena, Alan, Alan, Elena, Elena,circuit, Elena,0.7617,0.7617,0.0006
"Entonces, Justin y Eric estaban trabajando en al restaurante. Eric decidió darle un collar a",149,1,4,5,6,7,8,16,17,24,25, Eric, Justin, Eric, Eric, Justin, Justin,ablation, su,0.3418,0.3027,0.0004
Los amigos Eric y Alan encontraron un anillo en a la tienda. Alan se lo dio a,896,1,3,4,5,6,7,17,18,21,22, Alan, Eric, Alan, Alan, Eric, Eric,ablation, Eric,0.5898,0.5898,0.0002
al jardín al que fueron Miguel y Roberto tenía un balón. Roberto se lo dio a,843,1,8,9,10,11,12,16,17,20,21, Roberto, Miguel, Roberto, Roberto, Miguel, Miguel,ablation, Miguel,0.7812,0.7812,0.001
"Después de que Oscar y Ana fueran al hospital, Ana le dio un bocadillo a",359,1,5,6,7,8,9,13,14,21,22, Ana, Oscar, Ana, Ana, Oscar, Oscar,circuit, Oscar,0.6875,0.6875,0.0015
"Entonces, Bruno y Gabriel fueron al hospital. Gabriel le dio un hueso a",34,1,4,5,6,7,8,11,12,17,18, Gabriel, Bruno, Gabriel, Gabriel, Bruno, Bruno,ablation, Bruno,0.5391,0.5391,0.0028
"Cuando Jesse y Justin consiguieron un hueso en a la casa, Justin decidió dárselo a",434,1,3,4,5,6,7,17,18,24,25, Justin, Jesse, Justin, Justin, Jesse, Jesse,ablation, Jesse,0.4121,0.4121,0.0006
"Entonces, Daniel y Samuel estaban pensando en ir a la escuela. Samuel quería darle un balón a",219,1,4,5,6,7,8,18,19,26,27, Samuel, Daniel, Samuel, Samuel, Daniel, Daniel,ablation, Daniel,0.5039,0.5039,0.001
"Cuando Daniel y Dustin consiguieron un beso en a la escuela, Dustin decidió dárselo a",409,1,3,4,5,6,7,18,19,25,26, Dustin, Daniel, Dustin, Dustin, Daniel, Daniel,ablation, su,0.2891,0.1206,0.0013
"Entonces, Cody y Antonio estaban pensando en ir a la casa. Antonio quería darle un anillo a",240,1,4,5,6,7,8,17,18,25,26, Antonio, Cody, Antonio, Antonio, Cody, Cody,circuit, Cody,0.4512,0.4512,0.0
Los amigos Kevin y Gabriel encontraron un refresco en a la escuela. Gabriel se lo dio a,926,1,3,4,5,6,7,17,18,21,22, Gabriel, Kevin, Gabriel, Gabriel, Kevin, Kevin,ablation, Kevin,0.6445,0.6445,0.0005
"Después del almuerzo, Kristen y Kevin fueron al hospital. Kevin le dio un balón a",675,1,8,9,10,11,12,15,16,21,22, Kevin, Kristen, Kevin, Kevin, Kristen, Kristen,ablation, su,0.2793,0.0096,0.0031
"Entonces, Alan y Ana estaban trabajando en al restaurante. Ana decidió darle un balón a",147,1,4,5,6,7,8,16,17,25,26, Ana, Alan, Ana, Ana, Alan, Alan,ablation, Alan,0.459,0.459,0.0007
"Mientras Samuel y Andrea iban al restaurante, Andrea le dio un bocadillo a",599,1,3,4,5,6,7,12,13,20,21, Andrea, Samuel, Andrea, Andrea, Samuel, Samuel,ablation, Samuel,0.4883,0.4883,0.0001
"Entonces, Mario y Alan estaban trabajando en al hospital. Alan decidió darle un beso a",161,1,4,5,6,7,8,15,16,24,25, Alan, Mario, Alan, Alan, Mario, Mario,circuit, Mario,0.4961,0.4961,0.0001
"Entonces, Gloria y Andrea se divirtieron mucho en a la oficina. Andrea le dio un balón a",107,1,4,5,6,7,8,18,19,24,25, Andrea, Gloria, Andrea, Andrea, Gloria, Gloria,ablation, Gloria,0.4668,0.4668,0.0011
"Más tarde, Shannon y Bradley fueron a la oficina. Bradley le dio un balón a",747,1,5,6,7,8,9,14,15,20,21, Bradley, Shannon, Bradley, Bradley, Shannon, Shannon,ablation, Shannon,0.3398,0.3398,0.009
"Después del almuerzo, Gloria y Carlos fueron a la oficina. Carlos le dio un ordenador a",684,1,8,9,10,11,12,17,18,23,24, Carlos, Gloria, Carlos, Carlos, Gloria, Gloria,ablation, Gloria,0.832,0.832,0.001
a la tienda al que fueron Pablo y Dustin tenía un anillo. Dustin se lo dio a,832,1,8,9,10,11,12,16,17,20,21, Dustin, Pablo, Dustin, Dustin, Pablo, Pablo,ablation, Pablo,0.5625,0.5625,0.0001
"Cuando Gabriel y Laura consiguieron un hueso en al restaurante, Laura decidió dar el objeto a",466,1,3,4,5,6,7,17,18,24,25, Laura, Gabriel, Laura, Laura, Gabriel, Gabriel,ablation, su,0.4043,0.0796,0.0019
"Entonces, Paula y Martin fueron a la oficina. Martin le dio un refresco a",46,1,4,5,6,7,8,13,14,19,20, Martin, Paula, Martin, Martin, Paula, Paula,ablation, Paula,0.6953,0.6953,0.0004
"Cuando Eric y María consiguieron un bocadillo en a la casa, María decidió dar el objeto a",503,1,3,4,5,6,7,19,20,26,27, María, Eric, María, María, Eric, Eric,ablation, su,0.3027,0.0923,0.0025
"Entonces, Jorge y Oscar estaban trabajando en a la estación. Oscar decidió darle un ordenador a",188,1,4,5,6,7,8,17,18,26,27, Oscar, Jorge, Oscar, Oscar, Jorge, Jorge,ablation, Jorge,0.7383,0.7383,0.0009
"Cuando Kristen y Victor consiguieron un collar en a la casa, Victor decidió dar el objeto a",501,1,3,4,5,6,7,16,17,23,24, Victor, Kristen, Victor, Victor, Kristen, Kristen,ablation, su,0.4824,0.1885,0.0022
"Entonces, Jeffrey y Oscar se divirtieron mucho en al jardín. Oscar le dio un ordenador a",76,1,4,5,6,7,8,18,19,24,25, Oscar, Jeffrey, Oscar, Oscar, Jeffrey, Jeffrey,ablation, Jeffrey,0.8359,0.8359,0.0021
"Entonces, Eric y Sergio estaban pensando en ir al jardín. Sergio quería darle un ordenador a",204,1,4,5,6,7,8,18,19,26,27, Sergio, Eric, Sergio, Sergio, Eric, Eric,ablation, Eric,0.4043,0.4043,0.0002
"Entonces, Dustin y Carlos estaban pensando en ir a la oficina. Carlos quería darle un bocadillo a",239,1,4,5,6,7,8,18,19,28,29, Carlos, Dustin, Carlos, Carlos, Dustin, Dustin,ablation, su,0.373,0.2734,0.0014
"Mientras Felix y Kristen iban al hospital, Kristen le dio un hueso a",610,1,3,4,5,6,7,11,12,17,18, Kristen, Felix, Kristen, Kristen, Felix, Felix,eval, su,0.1357,0.1055,0.0003
"Entonces, Sara y Paula tuvieron una larga discusión, y después Paula le dijo a",272,1,4,5,6,7,8,19,20,22,23, Paula, Sara, Paula, Paula, Sara, Sara,eval, Sara,0.7695,0.7695,0.0007
"Entonces, Lindsay y Clara tuvieron una larga discusión. Después Clara le dijo a",794,1,4,5,6,7,8,18,19,21,22, Clara, Lindsay, Clara, Clara, Lindsay, Lindsay,circuit, Lindsay,0.7422,0.7422,0.0005
"Entonces, Cody y Samuel fueron al jardín. Samuel le dio un ordenador a",12,1,4,5,6,7,8,13,14,19,20, Samuel, Cody, Samuel, Samuel, Cody, Cody,ablation, Cody,0.75,0.75,0.0021
"Más tarde, Gloria y Ana fueron al jardín. Ana le dio un balón a",715,1,5,6,7,8,9,14,15,20,21, Ana, Gloria, Ana, Ana, Gloria, Gloria,ablation, Gloria,0.5742,0.5742,0.0041
"Mientras Dustin y Rosa trabajaban en a la escuela, Rosa le dio un bocadillo a",543,1,3,4,5,6,7,14,15,22,23, Rosa, Dustin, Rosa, Rosa, Dustin, Dustin,ablation, Dustin,0.6875,0.6875,0.0004
"Entonces, Samuel y Kenneth se divirtieron mucho en a la tienda. Kenneth le dio un anillo a",64,1,4,5,6,7,8,18,19,24,25, Kenneth, Samuel, Kenneth, Kenneth, Samuel, Samuel,circuit, Samuel,0.6602,0.6602,0.0002
"Entonces, Eva y Cody tuvieron una larga discusión. Después Cody le dijo a",802,1,4,5,6,7,8,18,19,21,22, Cody, Eva, Cody, Cody, Eva, Eva,ablation, Eva,0.4258,0.4258,0.0004
