prompt,prompt_id,prefix,IO,and,S1,S1+1,action1,S2,action2,to,length,wrong_token,correct_token,S1_token,S2_token,IO_token,label,split,top_answer,top_answer_prob,correct_prob,wrong_prob
"Then, Justin and Ryan had a long argument, and afterwards Ryan said to",299,1,3,4,5,6,7,13,14,15,16, Ryan, Justin, Ryan, Ryan, Justin, Justin,ablation, Justin,0.5703,0.5703,0.0004
"After Jacob and Kyle went to the office, Kyle gave a kiss to",361,1,2,3,4,5,6,10,11,14,15, Kyle, Jacob, Kyle, Kyle, Jacob, Jacob,ablation, Jacob,0.3008,0.3008,0.0014
"While Robert and Jessica were working at the hospital, Jessica gave a necklace to",549,1,2,3,4,5,6,11,12,15,16, Jessica, Robert, Jessica, Jessica, Robert, Robert,eval, Robert,0.8008,0.8008,0.0004
"When Steven and Matthew got a necklace at the station, Matthew decided to give it to",445,1,2,3,4,5,6,12,13,17,18, Matthew, Steven, Matthew, Matthew, Steven, Steven,ablation, Steven,0.5898,0.5898,0.0003
"Then, Steven and Brian had a long argument. Afterwards Brian said to",777,1,3,4,5,6,7,12,13,14,15, Brian, Steven, Brian, Brian, Steven, Steven,ablation, Steven,0.7969,0.7969,0.0004
Friends Jennifer and Michael found a ring at the garden. Michael gave it to,904,1,2,3,4,5,6,12,13,15,16, Michael, Jennifer, Michael, Michael, Jennifer, Jennifer,ablation, Jennifer,0.6641,0.6641,0.0001
"Then, William and John had a long argument. Afterwards John said to",793,1,3,4,5,6,7,12,13,14,15, John, William, John, John, William, William,circuit, William,0.7266,0.7266,0.0007
"Then, Christopher and Michael had a long argument, and afterwards Michael said to",280,1,3,4,5,6,7,13,14,15,16, Michael, Christopher, Michael, Michael, Christopher, Christopher,ablation, Christopher,0.4688,0.4688,0.0006
"Then, John and Jessica had a lot of fun at the office. Jessica gave a snack to",111,1,3,4,5,6,7,15,16,19,20, Jessica, John, Jessica, Jessica, John, John,ablation, John,0.5273,0.5273,0.0003
"Afterwards, Andrew and Matthew went to the store. Matthew gave a basketball to",707,1,4,5,6,7,8,12,13,16,17, Matthew, Andrew, Matthew, Matthew, Andrew, Andrew,ablation, Andrew,0.498,0.498,0.0003
"After Jason and Michael went to the school, Michael gave a necklace to",349,1,2,3,4,5,6,10,11,14,15, Michael, Jason, Michael, Michael, Jason, Jason,ablation, Jason,0.5938,0.5938,0.0012
"Afterwards, Matthew and Christopher went to the store. Christopher gave a basketball to",707,1,4,5,6,7,8,12,13,16,17, Christopher, Matthew, Christopher, Christopher, Matthew, Matthew,ablation, Matthew,0.6875,0.6875,0.0004
"Afterwards, Jacob and Brandon went to the hospital. Brandon gave a basketball to",739,1,4,5,6,7,8,12,13,16,17, Brandon, Jacob, Brandon, Brandon, Jacob, Jacob,ablation, the,0.3184,0.2324,0.0004
"Then, William and Andrew were thinking about going to the station. Andrew wanted to give a computer to",252,1,3,4,5,6,7,14,15,20,21, Andrew, William, Andrew, Andrew, William, William,ablation, the,0.3945,0.0684,0.0002
"Then, Jonathan and Joseph had a long argument. Afterwards Joseph said to",798,1,3,4,5,6,7,12,13,14,15, Joseph, Jonathan, Joseph, Joseph, Jonathan, Jonathan,circuit, his,0.3633,0.3008,0.003
"Then, Christopher and Michael were thinking about going to the school. Michael wanted to give a computer to",220,1,3,4,5,6,7,14,15,20,21, Michael, Christopher, Michael, Michael, Christopher, Christopher,eval, the,0.6641,0.084,0.0006
"Afterwards, Elizabeth and Justin went to the restaurant. Justin gave a kiss to",721,1,4,5,6,7,8,12,13,16,17, Justin, Elizabeth, Justin, Justin, Elizabeth, Elizabeth,circuit, Elizabeth,0.6602,0.6602,0.0002
"When Sarah and Brandon got a necklace at the office, Brandon decided to give the necklace to",493,1,2,3,4,5,6,12,13,18,19, Brandon, Sarah, Brandon, Brandon, Sarah, Sarah,ablation, Sarah,0.3672,0.3672,0.001
"Then, Brandon and Matthew were thinking about going to the garden. Matthew wanted to give a necklace to",205,1,3,4,5,6,7,14,15,20,21, Matthew, Brandon, Matthew, Matthew, Brandon, Brandon,ablation, Brandon,0.3086,0.3086,0.0006
"When Joseph and Daniel got a bone at the office, Daniel decided to give the bone to",490,1,2,3,4,5,6,12,13,18,19, Daniel, Joseph, Daniel, Daniel, Joseph, Joseph,eval, Joseph,0.3438,0.3438,0.002
"Afterwards, James and Christopher went to the house. Christopher gave a computer to",756,1,4,5,6,7,8,12,13,16,17, Christopher, James, Christopher, Christopher, James, James,ablation, James,0.5625,0.5625,0.0002
The restaurant Brandon and Joseph went to had a bone. Joseph gave it to,850,1,3,4,5,6,7,12,13,15,16, Joseph, Brandon, Joseph, Joseph, Brandon, Brandon,ablation, Brandon,0.4648,0.4648,0.0018
"While Sarah and Brandon were working at the station, Brandon gave a drink to",574,1,2,3,4,5,6,11,12,15,16, Brandon, Sarah, Brandon, Brandon, Sarah, Sarah,ablation, a,0.2773,0.1904,0.0009
"Then, Brian and James went to the school. James gave a computer to",28,1,3,4,5,6,7,11,12,15,16, James, Brian, James, James, Brian, Brian,ablation, the,0.3887,0.1426,0.0004
"Then, Brian and Matthew were thinking about going to the store. Matthew wanted to give a computer to",196,1,3,4,5,6,7,14,15,20,21, Matthew, Brian, Matthew, Matthew, Brian, Brian,ablation, his,0.2373,0.1191,0.0007
"Afterwards, Adam and James went to the office. James gave a kiss to",745,1,4,5,6,7,8,12,13,16,17, James, Adam, James, James, Adam, Adam,circuit, his,0.2598,0.1572,0.0006
"Then, Thomas and William had a long argument, and afterwards William said to",277,1,3,4,5,6,7,13,14,15,16, William, Thomas, William, William, Thomas, Thomas,ablation, Thomas,0.498,0.498,0.0012
"Then, Jonathan and William had a long argument. Afterwards William said to",778,1,3,4,5,6,7,12,13,14,15, William, Jonathan, William, William, Jonathan, Jonathan,ablation, Jonathan,0.4004,0.4004,0.0011
"Afterwards, Jessica and Michael went to the store. Michael gave a snack to",711,1,4,5,6,7,8,12,13,16,17, Michael, Jessica, Michael, Michael, Jessica, Jessica,ablation, every,0.2158,0.0618,0.0016
"When Sarah and Jennifer got a basketball at the restaurant, Jennifer decided to give it to",403,1,2,3,4,5,6,12,13,17,18, Jennifer, Sarah, Jennifer, Jennifer, Sarah, Sarah,eval, Sarah,0.2344,0.2344,0.0018
"Then, Elizabeth and Sarah were thinking about going to the hospital. Sarah wanted to give a drink to",230,1,3,4,5,6,7,14,15,20,21, Sarah, Elizabeth, Sarah, Sarah, Elizabeth, Elizabeth,ablation, the,0.3652,0.1836,0.0015
"Then, Robert and Matthew had a long argument, and afterwards Matthew said to",270,1,3,4,5,6,7,13,14,15,16, Matthew, Robert, Matthew, Matthew, Robert, Robert,eval, Robert,0.4043,0.4043,0.0001
"When Kevin and Jason got a kiss at the house, Jason decided to give it to",433,1,2,3,4,5,6,12,13,17,18, Jason, Kevin, Jason, Jason, Kevin, Kevin,ablation, Kevin,0.2676,0.2676,0.0104
"Then, Robert and David had a long argument, and afterwards David said to",301,1,3,4,5,6,7,13,14,15,16, David, Robert, David, David, Robert, Robert,ablation, Robert,0.5078,0.5078,0.0009
"Then, Jennifer and Matthew had a lot of fun at the garden. Matthew gave a ring to",72,1,3,4,5,6,7,15,16,19,20, Matthew, Jennifer, Matthew, Matthew, Jennifer, Jennifer,ablation, Jennifer,0.7891,0.7891,0.0002
"Afterwards, Jason and Jessica went to the school. Jessica gave a computer to",732,1,4,5,6,7,8,12,13,16,17, Jessica, Jason, Jessica, Jessica, Jason, Jason,circuit, the,0.4434,0.0723,0.0005
"While Justin and Brandon were commuting to the garden, Brandon gave a ring to",584,1,2,3,4,5,6,11,12,15,16, Brandon, Justin, Brandon, Brandon, Justin, Justin,ablation, Justin,0.7383,0.7383,0.0034
"Then, Brian and Jessica had a lot of fun at the office. Jessica gave a ring to",104,1,3,4,5,6,7,15,16,19,20, Jessica, Brian, Jessica, Jessica, Brian, Brian,eval, Brian,0.6719,0.6719,0.0007
"When William and John got a snack at the garden, John decided to give it to",399,1,2,3,4,5,6,12,13,17,18, John, William, John, John, William, William,ablation, William,0.2852,0.2852,0.0018
"Then, Jason and Daniel had a long argument. Afterwards Daniel said to",793,1,3,4,5,6,7,12,13,14,15, Daniel, Jason, Daniel, Daniel, Jason, Jason,ablation, Jason,0.6523,0.6523,0.0023
"Then, Crystal and Richard had a long argument. Afterwards Richard said to",780,1,3,4,5,6,7,12,13,14,15, Richard, Crystal, Richard, Richard, Crystal, Crystal,ablation, Crystal,0.5742,0.5742,0.001
"While Brian and Robert were working at the restaurant, Robert gave a drink to",534,1,2,3,4,5,6,11,12,15,16, Robert, Brian, Robert, Robert, Brian, Brian,ablation, a,0.3945,0.2246,0.0006
The hospital Brandon and Michael went to had a necklace. Michael gave it to,869,1,3,4,5,6,7,12,13,15,16, Michael, Brandon, Michael, Michael, Brandon, Brandon,ablation, Brandon,0.4785,0.4785,0.0032
"Then, William and Brandon had a long argument, and afterwards Brandon said to",261,1,3,4,5,6,7,13,14,15,16, Brandon, William, Brandon, Brandon, William, William,eval, William,0.5703,0.5703,0.0001
"Then, Brian and James were working at the store. James decided to give a bone to",130,1,3,4,5,6,7,12,13,18,19, James, Brian, James, James, Brian, Brian,ablation, the,0.4785,0.1211,0.0001
"Then, Justin and Christopher had a long argument, and afterwards Christopher said to",260,1,3,4,5,6,7,13,14,15,16, Christopher, Justin, Christopher, Christopher, Justin, Justin,circuit, Justin,0.5508,0.5508,0.0005
"When Jacob and Michael got a bone at the house, Michael decided to give it to",434,1,2,3,4,5,6,12,13,17,18, Michael, Jacob, Michael, Michael, Jacob, Jacob,ablation, Jacob,0.3223,0.3223,0.0005
"After William and Justin went to the station, Justin gave a drink to",382,1,2,3,4,5,6,10,11,14,15, Justin, William, Justin, Justin, William, William,ablation, William,0.2363,0.2363,0.0042
"When John and Christopher got a necklace at the restaurant, Christopher decided to give the necklace to",469,1,2,3,4,5,6,12,13,18,19, Christopher, John, Christopher, Christopher, John, John,eval, John,0.4727,0.4727,0.0008
The hospital Kevin and Elizabeth went to had a snack. Elizabeth gave it to,871,1,3,4,5,6,7,12,13,15,16, Elizabeth, Kevin, Elizabeth, Elizabeth, Kevin, Kevin,ablation, Kevin,0.3848,0.3848,0.0039
"Then, Thomas and Jessica were working at the office. Jessica decided to give a basketball to",171,1,3,4,5,6,7,12,13,18,19, Jessica, Thomas, Jessica, Jessica, Thomas, Thomas,circuit, Thomas,0.4453,0.4453,0.0018
"After Adam and Justin went to the garden, Justin gave a bone to",330,1,2,3,4,5,6,10,11,14,15, Justin, Adam, Justin, Justin, Adam, Adam,ablation, the,0.3184,0.0967,0.0048
"Then, Michelle and William had a lot of fun at the garden. William gave a computer to",76,1,3,4,5,6,7,15,16,19,20, William, Michelle, William, William, Michelle, Michelle,ablation, Michelle,0.2373,0.2373,0.0002
"Then, Laura and James went to the school. James gave a snack to",31,1,3,4,5,6,7,11,12,15,16, James, Laura, James, James, Laura, Laura,ablation, the,0.1885,0.1465,0.0003
Friends Ryan and Matthew found a basketball at the office. Matthew gave it to,939,1,2,3,4,5,6,12,13,15,16, Matthew, Ryan, Matthew, Matthew, Ryan, Ryan,circuit, Ryan,0.8594,0.8594,0.0002
"After Jason and Michael went to the office, Michael gave a ring to",360,1,2,3,4,5,6,10,11,14,15, Michael, Jason, Michael, Michael, Jason, Jason,ablation, Jason,0.6602,0.6602,0.0003
The school Ryan and Joseph went to had a computer. Joseph gave it to,860,1,3,4,5,6,7,12,13,15,16, Joseph, Ryan, Joseph, Joseph, Ryan, Ryan,ablation, Ryan,0.373,0.373,0.0043
"After the lunch, Brandon and Jessica went to the school. Jessica gave a kiss to",665,1,5,6,7,8,9,13,14,17,18, Jessica, Brandon, Jessica, Jessica, Brandon, Brandon,eval, Brandon,0.582,0.582,0.0001
"Then, Justin and Jessica went to the garden. Jessica gave a necklace to",13,1,3,4,5,6,7,11,12,15,16, Jessica, Justin, Jessica, Jessica, Justin, Justin,ablation, Justin,0.5078,0.5078,0.0016
"While Elizabeth and Brandon were commuting to the office, Brandon gave a bone to",618,1,2,3,4,5,6,11,12,15,16, Brandon, Elizabeth, Brandon, Brandon, Elizabeth, Elizabeth,ablation, Elizabeth,0.2275,0.2275,0.0005
"While Elizabeth and Sarah were working at the store, Sarah gave a bone to",514,1,2,3,4,5,6,11,12,15,16, Sarah, Elizabeth, Sarah, Sarah, Elizabeth, Elizabeth,circuit, a,0.2637,0.0231,0.0029
The station Daniel and Jennifer went to had a necklace. Jennifer gave it to,893,1,3,4,5,6,7,12,13,15,16, Jennifer, Daniel, Jennifer, Jennifer, Daniel, Daniel,circuit, Daniel,0.7266,0.7266,0.0007
"While Brandon and Jennifer were working at the house, Jennifer gave a bone to",562,1,2,3,4,5,6,11,12,15,16, Jennifer, Brandon, Jennifer, Jennifer, Brandon, Brandon,ablation, Brandon,0.1602,0.1602,0.0008
"When Steven and Kevin got a ring at the restaurant, Kevin decided to give it to",400,1,2,3,4,5,6,12,13,17,18, Kevin, Steven, Kevin, Kevin, Steven, Steven,ablation, Steven,0.3867,0.3867,0.0028
"Afterwards, Michelle and Adam went to the house. Adam gave a necklace to",757,1,4,5,6,7,8,12,13,16,17, Adam, Michelle, Adam, Adam, Michelle, Michelle,ablation, Michelle,0.6445,0.6445,0.0001
Friends Elizabeth and David found a snack at the school. David gave it to,927,1,2,3,4,5,6,12,13,15,16, David, Elizabeth, David, David, Elizabeth, Elizabeth,ablation, Elizabeth,0.4395,0.4395,0.0005
"Then, Eric and Sarah went to the hospital. Sarah gave a computer to",36,1,3,4,5,6,7,11,12,15,16, Sarah, Eric, Sarah, Sarah, Eric, Eric,ablation, the,0.5312,0.0559,0.0003
"Then, William and Joseph had a lot of fun at the garden. Joseph gave a ring to",72,1,3,4,5,6,7,15,16,19,20, Joseph, William, Joseph, Joseph, William, William,ablation, William,0.6602,0.6602,0.0002
"When Elizabeth and Jennifer got a necklace at the station, Jennifer decided to give it to",445,1,2,3,4,5,6,12,13,17,18, Jennifer, Elizabeth, Jennifer, Jennifer, Elizabeth, Elizabeth,ablation, Elizabeth,0.4336,0.4336,0.0012
"Afterwards, Ryan and Andrew went to the house. Andrew gave a ring to",752,1,4,5,6,7,8,12,13,16,17, Andrew, Ryan, Andrew, Andrew, Ryan, Ryan,eval, Ryan,0.4141,0.4141,0.0002
Friends Elizabeth and Christopher found a basketball at the restaurant. Christopher gave it to,915,1,2,3,4,5,6,12,13,15,16, Christopher, Elizabeth, Christopher, Christopher, Elizabeth, Elizabeth,ablation, Elizabeth,0.4512,0.4512,0.0007
"Afterwards, Sarah and Daniel went to the house. Daniel gave a bone to",754,1,4,5,6,7,8,12,13,16,17, Daniel, Sarah, Daniel, Daniel, Sarah, Sarah,ablation, Sarah,0.3691,0.3691,0.0016
"Afterwards, Ryan and Joseph went to the hospital. Joseph gave a ring to",736,1,4,5,6,7,8,12,13,16,17, Joseph, Ryan, Joseph, Joseph, Ryan, Ryan,ablation, the,0.2637,0.0967,0.0008
"Then, James and Jennifer had a long argument, and afterwards Jennifer said to",318,1,3,4,5,6,7,13,14,15,16, Jennifer, James, Jennifer, Jennifer, James, James,ablation, James,0.6172,0.6172,0.0001
"When Crystal and Andrew got a ring at the station, Andrew decided to give the ring to",504,1,2,3,4,5,6,12,13,18,19, Andrew, Crystal, Andrew, Andrew, Crystal, Crystal,ablation, Crystal,0.625,0.625,0.0004
"Afterwards, David and Christopher went to the house. Christopher gave a kiss to",753,1,4,5,6,7,8,12,13,16,17, Christopher, David, Christopher, Christopher, David, David,ablation, his,0.2256,0.2119,0.0004
"After the lunch, Sarah and Brandon went to the house. Brandon gave a basketball to",691,1,5,6,7,8,9,13,14,17,18, Brandon, Sarah, Brandon, Brandon, Sarah, Sarah,ablation, Sarah,0.6094,0.6094,0.0002
"Then, John and Christopher had a long argument. Afterwards Christopher said to",816,1,3,4,5,6,7,12,13,14,15, Christopher, John, Christopher, Christopher, John, John,circuit, John,0.6484,0.6484,0.0005
"Then, Andrew and Joseph had a long argument. Afterwards Joseph said to",824,1,3,4,5,6,7,12,13,14,15, Joseph, Andrew, Joseph, Joseph, Andrew, Andrew,circuit, Andrew,0.6445,0.6445,0.0012
"After Daniel and Christopher went to the garden, Christopher gave a necklace to",333,1,2,3,4,5,6,10,11,14,15, Christopher, Daniel, Christopher, Christopher, Daniel, Daniel,ablation, Daniel,0.3086,0.3086,0.0034
"Then, Justin and Daniel went to the store. Daniel gave a basketball to",3,1,3,4,5,6,7,11,12,15,16, Daniel, Justin, Daniel, Daniel, Justin, Justin,ablation, Justin,0.2617,0.2617,0.0007
"Then, Brandon and Christopher were working at the garden. Christopher decided to give a computer to",140,1,3,4,5,6,7,12,13,18,19, Christopher, Brandon, Christopher, Christopher, Brandon, Brandon,ablation, Brandon,0.3711,0.3711,0.0002
"Afterwards, Adam and Ryan went to the garden. Ryan gave a basketball to",715,1,4,5,6,7,8,12,13,16,17, Ryan, Adam, Ryan, Ryan, Adam, Adam,ablation, Adam,0.8203,0.8203,0.0003
"Then, Laura and Brandon were thinking about going to the store. Brandon wanted to give a necklace to",197,1,3,4,5,6,7,14,15,20,21, Brandon, Laura, Brandon, Brandon, Laura, Laura,ablation, Laura,0.5117,0.5117,0.0002
"While Elizabeth and Ryan were working at the house, Ryan gave a drink to",566,1,2,3,4,5,6,11,12,15,16, Ryan, Elizabeth, Ryan, Ryan, Elizabeth, Elizabeth,ablation, Elizabeth,0.4824,0.4824,0.0017
"Then, Anthony and Ryan were thinking about going to the office. Ryan wanted to give a basketball to",235,1,3,4,5,6,7,14,15,20,21, Ryan, Anthony, Ryan, Ryan, Anthony, Anthony,circuit, Anthony,0.249,0.249,0.0029
"After the lunch, Jessica and Michael went to the hospital. Michael gave a drink to",678,1,5,6,7,8,9,13,14,17,18, Michael, Jessica, Michael, Michael, Jessica, Jessica,eval, the,0.2852,0.0723,0.0004
"Then, Kyle and Anthony went to the office. Anthony gave a snack to",47,1,3,4,5,6,7,11,12,15,16, Anthony, Kyle, Anthony, Anthony, Kyle, Kyle,ablation, the,0.2656,0.1611,0.0005
"Then, Jonathan and Michael had a long argument, and afterwards Michael said to",298,1,3,4,5,6,7,13,14,15,16, Michael, Jonathan, Michael, Michael, Jonathan, Jonathan,ablation, Jonathan,0.5898,0.5898,0.0002
"Then, William and Brandon were thinking about going to the store. Brandon wanted to give a kiss to",193,1,3,4,5,6,7,14,15,20,21, Brandon, William, Brandon, Brandon, William, William,circuit, William,0.2295,0.2295,0.0006
"After the lunch, Brandon and Jessica went to the office. Jessica gave a snack to",687,1,5,6,7,8,9,13,14,17,18, Jessica, Brandon, Jessica, Jessica, Brandon, Brandon,circuit, the,0.2002,0.1768,0.0005
"Then, Sarah and David were thinking about going to the store. David wanted to give a snack to",199,1,3,4,5,6,7,14,15,20,21, David, Sarah, David, David, Sarah, Sarah,ablation, his,0.3223,0.0981,0.0038
"While Jonathan and William were commuting to the office, William gave a snack to",623,1,2,3,4,5,6,11,12,15,16, William, Jonathan, William, William, Jonathan, Jonathan,ablation, Jonathan,0.6211,0.6211,0.0001
"When Michelle and Anthony got a basketball at the garden, Anthony decided to give the basketball to",459,1,2,3,4,5,6,12,13,18,19, Anthony, Michelle, Anthony, Anthony, Michelle, Michelle,circuit, Michelle,0.457,0.457,0.0015
